2020-07-03 22:57:48.818740
Learning rate: 5e-06, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.01
Overall Results
el:rmse   mean=0.019850125536322594 std=0.0022040039766579866
el:nrmse  mean=0.11167922253676614 std=0.03638582935476319
el:r2     mean=0.9634259787204691 std=0.004179379912659667
el:adj-r2 mean=1.0296075410358105 std=0.0033833075483435


2020-07-05 07:11:24.950447
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=13.425501823425293 std=9.293911933898926
ys:nrmse  mean=0.05365655820827253 std=0.04226812655319626
ys:r2     mean=0.9088914705814078 std=0.07141406222038126
ys:adj-r2 mean=1.073754523815051 std=0.05781138370221342
--------------------
el:rmse   mean=0.01978278160095215 std=0.0012505059130489826
el:nrmse  mean=0.11325900634449121 std=0.043890248283636094
el:r2     mean=0.9628727211124327 std=0.007012518724700608
el:adj-r2 mean=1.0300554162423163 std=0.005676800872376677


2020-07-05 07:53:43.536175
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=14.988224029541016 std=9.28519344329834
ys:nrmse  mean=0.0594768979223945 std=0.04284413302707285
ys:r2     mean=0.8868502922147554 std=0.07254605719482692
ys:adj-r2 mean=1.0915973824928171 std=0.05872776058628841
--------------------
el:rmse   mean=0.017878426238894463 std=0.0011744847288355231
el:nrmse  mean=0.1025989472859113 std=0.040457666315798745
el:r2     mean=0.9697185002544343 std=0.0055881950796779585
el:adj-r2 mean=1.0245135950321245 std=0.004523776969263121


2020-07-05 08:37:14.140176
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=14.834968566894531 std=9.319350242614746
ys:nrmse  mean=0.058865429722481655 std=0.0429281123694179
ys:r2     mean=0.8866580048005851 std=0.07334294875472036
ys:adj-r2 mean=1.0917530437328595 std=0.059372863277630736
--------------------
el:rmse   mean=0.019827978685498238 std=0.0029753849375993013
el:nrmse  mean=0.10782149532829437 std=0.023696466234476146
el:r2     mean=0.9629999833726721 std=0.008610656775916797
el:adj-r2 mean=1.0299523944125986 std=0.0069705316757422055


2020-07-05 09:19:53.069604
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=19.771347045898438 std=12.102884292602539
ys:nrmse  mean=0.07835715763324758 std=0.05595399175732878
ys:r2     mean=0.8002572226478145 std=0.12397769114000633
ys:adj-r2 mean=1.1616965340470073 std=0.10036289282762417
--------------------
el:rmse   mean=0.02492956817150116 std=0.0010844538919627666
el:nrmse  mean=0.13892264939624135 std=0.041006424996173824
el:r2     mean=0.9410636287973344 std=0.011331321695579488
el:adj-r2 mean=1.0477103957354912 std=0.00917297470594536


2020-07-05 10:02:22.532536
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=22.635543823242188 std=9.93121337890625
ys:nrmse  mean=0.08760701342573052 std=0.046848548121809115
ys:r2     mean=0.6872123243617235 std=0.17639239870233053
ys:adj-r2 mean=1.2532090707547952 std=0.14279384656855326
--------------------
el:rmse   mean=0.02467985264956951 std=0.004622075241059065
el:nrmse  mean=0.1417475153667853 std=0.06143586372732298
el:r2     mean=0.9388485839028192 std=0.02491252318672531
el:adj-r2 mean=1.0495035273167657 std=0.02016728067496811


2020-07-05 10:45:19.285678
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=25.28875732421875 std=11.939961433410645
ys:nrmse  mean=0.09805217197161332 std=0.05537631421314098
ys:r2     mean=0.6018813582190731 std=0.23989163484012835
ys:adj-r2 mean=1.3222865195369409 std=0.1941979901086753
--------------------
el:rmse   mean=0.019825050607323647 std=0.004620733205229044
el:nrmse  mean=0.12019308573316571 std=0.06810999078474453
el:r2     mean=0.9614291433838259 std=0.018246993292700665
el:adj-r2 mean=1.0312240267845219 std=0.01477137552266243


2020-07-05 11:27:55.533981
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=31.12639617919922 std=11.437935829162598
ys:nrmse  mean=0.11657394128195699 std=0.0438922789381438
ys:r2     mean=0.155845035494418 std=0.8408046639090465
ys:adj-r2 mean=1.6833635426949949 std=0.6806513945930377
--------------------
el:rmse   mean=0.017969617620110512 std=0.0027797198854386806
el:nrmse  mean=0.10597639101460471 std=0.05168870175363857
el:r2     mean=0.968770240531307 std=0.010341705014028006
el:adj-r2 mean=1.0252812338556085 std=0.008371856439927454


2020-07-05 12:10:48.978196
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=32.74032974243164 std=7.8579487800598145
ys:nrmse  mean=0.12269692815919002 std=0.033437733959874164
ys:r2     mean=0.1761887812638759 std=0.6819484298894574
ys:adj-r2 mean=1.6668947961197196 std=0.5520534908628941
--------------------
el:rmse   mean=0.02221241034567356 std=0.003353184787556529
el:nrmse  mean=0.1303746430286745 std=0.06212279914501315
el:r2     mean=0.952107107615246 std=0.01567210835204955
el:adj-r2 mean=1.0387704366924202 std=0.012686944856421098


2020-07-05 12:53:34.371793
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=39.84347915649414 std=16.79185676574707
ys:nrmse  mean=0.1537795413283896 std=0.07909698951535851
ys:r2     mean=0.006812961412217137 std=0.5907587077236144
ys:adj-r2 mean=1.8040085550472529 std=0.4782332395857831
--------------------
el:rmse   mean=0.02281162701547146 std=0.004772909916937351
el:nrmse  mean=0.13723310572068118 std=0.07495024105873821
el:r2     mean=0.9491238083107386 std=0.02195108713988097
el:adj-r2 mean=1.0411854885103544 std=0.0177699276846655


2020-07-05 13:35:06.618737
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=35.61446762084961 std=15.830435752868652
ys:nrmse  mean=0.1365766689591592 std=0.07015691913218468
ys:r2     mean=0.0899585826295027 std=0.7125648728643884
ys:adj-r2 mean=1.736700195014212 std=0.5768382304140288
--------------------
el:rmse   mean=0.02608809806406498 std=0.004691321402788162
el:nrmse  mean=0.14667535336717755 std=0.05383069887459081
el:r2     mean=0.9315367421987314 std=0.02980381427644335
el:adj-r2 mean=1.0554226372676936 std=0.02412689727140652


2020-07-05 14:18:01.714631
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=21.411727905273438 std=9.299026489257812
ys:nrmse  mean=0.0816361640090097 std=0.03988318217648969
ys:r2     mean=0.6479045119006638 std=0.30443518461863256
ys:adj-r2 mean=1.2850296808423198 std=0.24644753040555978
--------------------
el:rmse   mean=0.015918830409646034 std=0.00335879297927022
el:nrmse  mean=0.09582129383907113 std=0.05249678063193316
el:r2     mean=0.9752114796761931 std=0.01077916189219172
el:adj-r2 mean=1.0200668974049865 std=0.008725988198440969


2020-07-05 15:01:17.675032
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=21.22938346862793 std=3.4458041191101074
ys:nrmse  mean=0.07877251589519645 std=0.01208454465700944
ys:r2     mean=0.6443741972981862 std=0.2805493855581627
ys:adj-r2 mean=1.287887554568135 std=0.22711140735660784
--------------------
el:rmse   mean=0.02054343931376934 std=0.0033319599460810423
el:nrmse  mean=0.12186217265319432 std=0.060723983974313334
el:r2     mean=0.9595500070341121 std=0.013457310732182164
el:adj-r2 mean=1.0327452324009567 std=0.010894013449861751


2020-07-05 15:44:23.068677
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=25.45038604736328 std=5.305309772491455
ys:nrmse  mean=0.09538927595688135 std=0.02371892286770125
ys:r2     mean=0.5157908298915945 std=0.3765005416652807
ys:adj-r2 mean=1.3919788519925185 std=0.30478615277665577
--------------------
el:rmse   mean=0.021369164809584618 std=0.0012429688358679414
el:nrmse  mean=0.11806631618596562 std=0.030970944716989773
el:r2     mean=0.9568854021950739 std=0.00756993317642394
el:adj-r2 mean=1.0349022934611307 std=0.00612804114281939


2020-07-05 16:27:11.527533
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=30.250288009643555 std=2.7552037239074707
ys:nrmse  mean=0.11349743554155878 std=0.02027797832274902
ys:r2     mean=0.37961813053682686 std=0.33964602688200674
ys:adj-r2 mean=1.5022138943273307 std=0.2749515455711484
--------------------
el:rmse   mean=0.023255519568920135 std=0.004127463325858116
el:nrmse  mean=0.13715134402487328 std=0.06818517490210785
el:r2     mean=0.9468561721381205 std=0.019733416930247223
el:adj-r2 mean=1.0430211939834262 std=0.01597467084829533


2020-07-05 17:09:54.971943
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=33.50550842285156 std=9.066374778747559
ys:nrmse  mean=0.12516070730208115 std=0.035482241653019095
ys:r2     mean=0.08589068960976302 std=0.8246449927210581
ys:adj-r2 mean=1.7399932512682872 std=0.667569756012285
--------------------
el:rmse   mean=0.02905283123254776 std=0.005634831730276346
el:nrmse  mean=0.1738441974421883 std=0.09229558244081056
el:r2     mean=0.9177321419477321 std=0.033136185846714725
el:adj-r2 mean=1.066597789851836 std=0.026824531399721463


2020-07-05 17:50:44.470265
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=18.399057388305664 std=7.471660137176514
ys:nrmse  mean=0.06985749967402134 std=0.031664741277597344
ys:r2     mean=0.7348423297010619 std=0.23579684580327734
ys:adj-r2 mean=1.2146514473848546 std=0.19088316088836738
--------------------
el:rmse   mean=0.01777576096355915 std=0.0043296427465975285
el:nrmse  mean=0.10780488350602592 std=0.06068702831256248
el:r2     mean=0.9691734901606021 std=0.014459112704929389
el:adj-r2 mean=1.0249547936795127 std=0.011704995999228491


2020-07-05 18:27:55.739750
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=13.173672676086426 std=7.637170314788818
ys:nrmse  mean=0.05201135591759323 std=0.035546493869724555
ys:r2     mean=0.9097073173628605 std=0.050409866438012076
ys:adj-r2 mean=1.0730940764205414 std=0.04080798711648603
--------------------
el:rmse   mean=0.019220272079110146 std=0.0033937697298824787
el:nrmse  mean=0.11445936738430575 std=0.0588147840644613
el:r2     mean=0.9642783649946712 std=0.013130084522282887
el:adj-r2 mean=1.0289175140519329 std=0.010629116041848009


2020-07-05 19:05:24.903579
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=14.422842979431152 std=8.9497652053833
ys:nrmse  mean=0.05726344917875035 std=0.04118559386347218
ys:r2     mean=0.896479117299939 std=0.06711209575673949
ys:adj-r2 mean=1.0838026193286208 std=0.05432883942212242
--------------------
el:rmse   mean=0.02045653760433197 std=0.0023836479522287846
el:nrmse  mean=0.1166642983746341 std=0.04551252615969068
el:r2     mean=0.959318288142673 std=0.012346164744669059
el:adj-r2 mean=1.0329328143606933 std=0.009994514317112988


2020-07-05 19:42:35.216390
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=16.302724838256836 std=6.190958499908447
ys:nrmse  mean=0.06312105827883518 std=0.03091188860412194
ys:r2     mean=0.8543920023767476 std=0.044125825797796406
ys:adj-r2 mean=1.1178731409331089 std=0.035720906598216196
--------------------
el:rmse   mean=0.019362926483154297 std=0.00462198443710804
el:nrmse  mean=0.11298397259979408 std=0.05588092346424666
el:r2     mean=0.9614645214299421 std=0.01773426723062577
el:adj-r2 mean=1.0311953874138562 std=0.01435631156764942


2020-07-05 20:19:37.266741
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=14.88608169555664 std=3.9149580001831055
ys:nrmse  mean=0.05699097352976853 std=0.020836229276580298
ys:r2     mean=0.877377298531777 std=0.012911294727872996
ys:adj-r2 mean=1.0992659964266567 std=0.010452000493992397
--------------------
el:rmse   mean=0.019453685730695724 std=0.0029302462935447693
el:nrmse  mean=0.11460293189979538 std=0.05406538532998515
el:r2     mean=0.964220218053299 std=0.00989158258723727
el:adj-r2 mean=1.0289645853854246 std=0.008007471618239675


2020-07-05 20:56:19.348148
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=13.507172584533691 std=10.52334976196289
ys:nrmse  mean=0.0543266023449487 std=0.0472113096337167
ys:r2     mean=0.9020782924582328 std=0.08717474702266213
ys:adj-r2 mean=1.0792699537242878 std=0.07057003330405989
--------------------
el:rmse   mean=0.01758311502635479 std=0.004283561836928129
el:nrmse  mean=0.10637619464304897 std=0.058981451836193695
el:r2     mean=0.9699582364285435 std=0.013648939528022508
el:adj-r2 mean=1.024319522891179 std=0.011049141522684922


2020-07-05 21:33:14.849259
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=13.355767250061035 std=10.328362464904785
ys:nrmse  mean=0.053724129162893756 std=0.04640114518294498
ys:r2     mean=0.9057308959834648 std=0.0847563744881955
ys:adj-r2 mean=1.076313084203862 std=0.06861230315711059
--------------------
el:rmse   mean=0.021532950922846794 std=0.005568215157836676
el:nrmse  mean=0.1312000002522374 std=0.07777204702649079
el:r2     mean=0.9533974819273122 std=0.024473171379824785
el:adj-r2 mean=1.0377258479636045 std=0.019811614926524876


2020-07-05 22:10:03.133958
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=15.057544708251953 std=8.539938926696777
ys:nrmse  mean=0.0594663472714653 std=0.03956194694340777
ys:r2     mean=0.8874239548050274 std=0.06103338601765385
ys:adj-r2 mean=1.0911329889673587 std=0.049407979157148396
--------------------
el:rmse   mean=0.020281808450818062 std=0.002872861921787262
el:nrmse  mean=0.11755557678648815 std=0.0520639059099842
el:r2     mean=0.959862800727869 std=0.012907739394274318
el:adj-r2 mean=1.032492018458392 std=0.010449122366793514


2020-07-05 22:46:42.173782
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=18.3800106048584 std=11.626425743103027
ys:nrmse  mean=0.07303646664191064 std=0.05348421777076541
ys:r2     mean=0.8302665796027799 std=0.1134419319920881
ys:adj-r2 mean=1.137403245083464 std=0.09183394494597605
--------------------
el:rmse   mean=0.023110413923859596 std=0.002816395368427038
el:nrmse  mean=0.13531695725271856 std=0.06201052995256423
el:r2     mean=0.9491496600611989 std=0.01328306389985225
el:adj-r2 mean=1.0411645609028388 std=0.010752956490356584


2020-07-05 23:23:14.771662
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=15.502796173095703 std=6.66532039642334
ys:nrmse  mean=0.06021905324356863 std=0.032298249119524766
ys:r2     mean=0.8656666599517161 std=0.05561285768208015
ys:adj-r2 mean=1.108746037181944 std=0.045019932409302986
--------------------
el:rmse   mean=0.020808720961213112 std=0.0008381752413697541
el:nrmse  mean=0.11849714399079954 std=0.04352307509249335
el:r2     mean=0.9591277254811145 std=0.006213744907768641
el:adj-r2 mean=1.0330870793724312 std=0.005030174449146006


2020-07-06 00:00:07.903731
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=14.512901306152344 std=10.941333770751953
ys:nrmse  mean=0.05832071226737709 std=0.04929699995251208
ys:r2     mean=0.8911761936106083 std=0.09656859384002338
ys:adj-r2 mean=1.088095462315222 std=0.07817457596573325
--------------------
el:rmse   mean=0.016069864854216576 std=0.005124941002577543
el:nrmse  mean=0.09987093702787235 std=0.06496211030495842
el:r2     mean=0.9733483044422723 std=0.017097437957375696
el:adj-r2 mean=1.0215751821181607 std=0.013840783108351734


2020-07-06 00:35:27.777163
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=14.158184051513672 std=10.244932174682617
ys:nrmse  mean=0.05677944134376137 std=0.04618461012206826
ys:r2     mean=0.8988580409566885 std=0.08528408612033386
ys:adj-r2 mean=1.0818768239874423 std=0.06903949828788933
--------------------
el:rmse   mean=0.017692625522613525 std=0.002393199596554041
el:nrmse  mean=0.10174724110599481 std=0.04270625571180619
el:r2     mean=0.9694181743369201 std=0.009833922811068619
el:adj-r2 mean=1.0247567160129696 std=0.007960794656579383


2020-07-06 01:10:24.714041
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=13.88323974609375 std=9.118097305297852
ys:nrmse  mean=0.0553148230943872 std=0.04165718002235487
ys:r2     mean=0.903801367440284 std=0.06925728699726609
ys:adj-r2 mean=1.0778750835007225 std=0.056065422807310666
--------------------
el:rmse   mean=0.02446083165705204 std=0.0051743523217737675
el:nrmse  mean=0.13379670131411417 std=0.038416155438067943
el:r2     mean=0.9386355497655381 std=0.03263409239918792
el:adj-r2 mean=1.049675983523136 std=0.026418074799342526


2020-07-06 01:46:05.187930
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=19.05924415588379 std=13.337618827819824
ys:nrmse  mean=0.07609328048747806 std=0.060570615215037
ys:r2     mean=0.808776783636227 std=0.14577834432812825
ys:adj-r2 mean=1.1547997465801971 std=0.11801104064657997
--------------------
el:rmse   mean=0.018817825242877007 std=0.003604886122047901
el:nrmse  mean=0.11236261126413555 std=0.05783206188171182
el:r2     mean=0.9660923817575338 std=0.012421043812053043
el:adj-r2 mean=1.0274490242915204 std=0.01005513070499536


2020-07-06 02:19:08.113222
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=16.440019607543945 std=7.868337631225586
ys:nrmse  mean=0.06431033777235322 std=0.03773934861458243
ys:r2     mean=0.8590318684107411 std=0.053864056399113965
ys:adj-r2 mean=1.1141170589055907 std=0.043604236132616034
--------------------
el:rmse   mean=0.02370896376669407 std=0.0041254726238548756
el:nrmse  mean=0.14039090917030325 std=0.07077267911665432
el:r2     mean=0.9451448749468887 std=0.020091665561300005
el:adj-r2 mean=1.0444065298048997 std=0.016264681644861976


