2020-06-29 07:40:31.358953
Learning rate: 1e-06, Weight decay: 1e-06, LR adjust start: 40000, Dropout: 0.2
Overall Results
Learning rate: 5e-06, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=22.131423950195312 std=8.970073699951172
ys:nrmse  mean=0.08409274321790028 std=0.03826849070360634
ys:r2     mean=0.6203374604039059 std=0.3331539862462268
ys:adj-r2 mean=1.3073458653873142 std=0.26969608410408835
--------------------
el:rmse   mean=0.01870754174888134 std=0.0021715983748435974
el:nrmse  mean=0.10751131530782003 std=0.0421825387784547
el:r2     mean=0.9674367009679113 std=0.004665564403351164
el:adj-r2 mean=1.0263607658831193 std=0.0037768854693795064


2020-07-03 23:44:24.012494
Learning rate: 5e-06, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=21.40284538269043 std=10.169716835021973
ys:nrmse  mean=0.08176747279572773 std=0.04308239935414046
ys:r2     mean=0.6394480539376184 std=0.31891195416245444
ys:adj-r2 mean=1.291875384907642 std=0.25816682003627267
--------------------
el:rmse   mean=0.01821853034198284 std=0.002350418595597148
el:nrmse  mean=0.10659003037599979 std=0.0479449433389531
el:r2     mean=0.9687665300739304 std=0.007201399777887849
el:adj-r2 mean=1.025284237559199 std=0.005829704582099687


2020-07-04 00:27:38.653569
Learning rate: 5e-06, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=21.621444702148438 std=6.939918518066406
ys:nrmse  mean=0.08263580492643167 std=0.033912747404611886
ys:r2     mean=0.6983708850102972 std=0.18363181111085888
ys:adj-r2 mean=1.2441759502297594 std=0.14865432328021905
--------------------
el:rmse   mean=0.023825019598007202 std=0.0031057163141667843
el:nrmse  mean=0.13981964759782353 std=0.06449726234753972
el:r2     mean=0.9463004837154593 std=0.013663747198491534
el:adj-r2 mean=1.0434710369922475 std=0.011061128684493085


2020-07-04 01:10:18.101332
Learning rate: 5e-06, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=29.250696182250977 std=5.792126655578613
ys:nrmse  mean=0.11063765304534269 std=0.03151383231229128
ys:r2     mean=0.4333969591954539 std=0.3322777378191718
ys:adj-r2 mean=1.4586786520798707 std=0.26898674013932944
--------------------
el:rmse   mean=0.020500842481851578 std=0.0032717117574065924
el:nrmse  mean=0.12057267464708062 std=0.056162151382878785
el:r2     mean=0.9603840325614743 std=0.010756005910999752
el:adj-r2 mean=1.0320700688788065 std=0.008707242880333048


2020-07-04 01:54:11.668418
Learning rate: 5e-06, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=22.232980728149414 std=4.114901542663574
ys:nrmse  mean=0.08430615949842675 std=0.024225976706361223
ys:r2     mean=0.6895621377922637 std=0.14270195873336078
ys:adj-r2 mean=1.2513068408348342 std=0.11552063326033965
--------------------
el:rmse   mean=0.02077869512140751 std=0.0017506935400888324
el:nrmse  mean=0.1196036255390711 std=0.047481561419192096
el:r2     mean=0.9596929629679375 std=0.004976712007510677
el:adj-r2 mean=1.0326295061688124 std=0.004028766863222968


2020-07-04 02:37:32.966260
Learning rate: 1e-05, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=26.376562118530273 std=11.439069747924805
ys:nrmse  mean=0.09900989650732968 std=0.043680582828795646
ys:r2     mean=0.3643943057729564 std=0.6615099883022171
ys:adj-r2 mean=1.514537942945702 std=0.5355080857684615
--------------------
el:rmse   mean=0.016792824491858482 std=0.00583520345389843
el:nrmse  mean=0.10535610650678007 std=0.0707890526532111
el:r2     mean=0.9706690747241652 std=0.020260287292835064
el:adj-r2 mean=1.0237440823661519 std=0.01640118495134267


2020-07-04 03:20:37.957086
Learning rate: 1e-05, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=28.934667587280273 std=10.47275447845459
ys:nrmse  mean=0.10821603383139583 std=0.03972344557965404
ys:r2     mean=0.26529946127146226 std=0.7356279364579399
ys:adj-r2 mean=1.594757578970721 std=0.5955083295135704
--------------------
el:rmse   mean=0.0172231774777174 std=0.004018560517579317
el:nrmse  mean=0.10320884021991426 std=0.054166803921294325
el:r2     mean=0.971494488633187 std=0.011498802826938293
el:adj-r2 mean=1.0230758901540866 std=0.009308554669426284


2020-07-04 04:04:38.676598
Learning rate: 1e-05, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=25.363962173461914 std=9.955157279968262
ys:nrmse  mean=0.09540389172731982 std=0.03931740675371248
ys:r2     mean=0.4485379113437007 std=0.5422978896086652
ys:adj-r2 mean=1.4464216908170042 std=0.439003053492729
--------------------
el:rmse   mean=0.01979028806090355 std=0.0021973394323140383
el:nrmse  mean=0.11545491686550695 std=0.05159001967411311
el:r2     mean=0.96276215966907 std=0.009064622150448183
el:adj-r2 mean=1.030144918363134 std=0.007338027455124733


2020-07-04 04:48:42.792388
Learning rate: 1e-05, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=25.93914031982422 std=8.333130836486816
ys:nrmse  mean=0.09883089054895895 std=0.03952961147865875
ys:r2     mean=0.544235383681274 std=0.3141292993976343
ys:adj-r2 mean=1.3689523084484925 std=0.2542951471314182
--------------------
el:rmse   mean=0.020334484055638313 std=0.0037435845006257296
el:nrmse  mean=0.11871978709930968 std=0.0528517875145825
el:r2     mean=0.9611586676754921 std=0.010627158685963747
el:adj-r2 mean=1.031442983310316 std=0.008602937983875467


2020-07-04 05:31:50.089469
Learning rate: 1e-05, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=22.641386032104492 std=6.286261558532715
ys:nrmse  mean=0.0865170539170207 std=0.032761949974373296
ys:r2     mean=0.6857840984559299 std=0.15088800104238267
ys:adj-r2 mean=1.254365253630914 std=0.12214742941526215
--------------------
el:rmse   mean=0.01907791756093502 std=0.003611776977777481
el:nrmse  mean=0.11346221382129738 std=0.05891231677892289
el:r2     mean=0.964273627565248 std=0.014050151019231984
el:adj-r2 mean=1.0289213491138467 std=0.011373931777473496


2020-07-04 06:15:49.894506
Learning rate: 0.0001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=18.63658905029297 std=8.938177108764648
ys:nrmse  mean=0.07075389381882007 std=0.036277633490936816
ys:r2     mean=0.7030638494161613 std=0.287888018151254
ys:adj-r2 mean=1.2403768838059646 std=0.23305220517006267
--------------------
el:rmse   mean=0.016525691375136375 std=0.004175849258899689
el:nrmse  mean=0.10018592528873055 std=0.0561754100778572
el:r2     mean=0.9733853577539243 std=0.012462490361733936
el:adj-r2 mean=1.0215451865801566 std=0.010088682673784651


2020-07-04 07:00:19.399935
Learning rate: 0.0001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=22.028213500976562 std=7.1882500648498535
ys:nrmse  mean=0.08288247530061355 std=0.029689928684332068
ys:r2     mean=0.6125802154275166 std=0.3498599279169645
ys:adj-r2 mean=1.3136255398920105 std=0.2832199416470666
--------------------
el:rmse   mean=0.01851329393684864 std=0.0029513961635529995
el:nrmse  mean=0.10966687180174506 std=0.05390105163156297
el:r2     mean=0.9673222561132507 std=0.01034017329845075
el:adj-r2 mean=1.0264534117178445 std=0.0083706164796982


2020-07-04 07:44:59.890607
Learning rate: 0.0001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=26.27729606628418 std=11.21706485748291
ys:nrmse  mean=0.1002636801562365 std=0.04862989122013825
ys:r2     mean=0.47986934614530985 std=0.4384700409275126
ys:adj-r2 mean=1.4210581483585587 std=0.3549519378937007
--------------------
el:rmse   mean=0.021381959319114685 std=0.0022716994863003492
el:nrmse  mean=0.11632489008654116 std=0.024567266450321593
el:r2     mean=0.956168629901927 std=0.0123683381788642
el:adj-r2 mean=1.03548253769844 std=0.010012464240032935


2020-07-04 08:28:16.249655
Learning rate: 0.0001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=23.2169246673584 std=8.564220428466797
ys:nrmse  mean=0.0873978695143316 std=0.034518618213165174
ys:r2     mean=0.5529338499969193 std=0.4245195068854071
ys:adj-r2 mean=1.3619106928596365 std=0.3436586484310439
--------------------
el:rmse   mean=0.021496905013918877 std=0.0006738620577380061
el:nrmse  mean=0.1218548299224056 std=0.042343710000315324
el:r2     mean=0.9568124414368374 std=0.002690944245079141
el:adj-r2 mean=1.034961356932084 std=0.0021783834364925802


2020-07-04 09:12:01.584483
Learning rate: 0.0001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=24.551828384399414 std=4.163890361785889
ys:nrmse  mean=0.09172886163787829 std=0.01854700702724762
ys:r2     mean=0.548476114876835 std=0.33970914139377983
ys:adj-r2 mean=1.3655193355758957 std=0.2750026382711551
--------------------
el:rmse   mean=0.021535387262701988 std=0.0070854960940778255
el:nrmse  mean=0.13123879392836316 std=0.0761637778948419
el:r2     mean=0.9538085849681669 std=0.024377510459404964
el:adj-r2 mean=1.0373930502638649 std=0.019734175133804016


2020-07-04 09:56:13.251189
Learning rate: 0.0005, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=15.355266571044922 std=9.622177124023438
ys:nrmse  mean=0.06099887935877566 std=0.04425110716722103
ys:r2     mean=0.882454839790383 std=0.07758508544448028
ys:adj-r2 mean=1.0951556058839758 std=0.06280697393124593
--------------------
el:rmse   mean=0.01603624038398266 std=0.0013708522310480475
el:nrmse  mean=0.09252866987885895 std=0.03749138611967882
el:r2     mean=0.9759468851491483 std=0.0033695393441164987
el:adj-r2 mean=1.0194715691649752 std=0.002727722326189589


2020-07-04 10:39:23.377671
Learning rate: 0.0005, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=17.478055953979492 std=5.583119869232178
ys:nrmse  mean=0.06657901336972845 std=0.02649086558137318
ys:r2     mean=0.7928519945765248 std=0.14299322911555531
ys:adj-r2 mean=1.1676912424856705 std=0.11575642356973524
--------------------
el:rmse   mean=0.01992778666317463 std=0.001285816659219563
el:nrmse  mean=0.11019577648876483 std=0.02967594245596057
el:r2     mean=0.962185030958631 std=0.00858840249510715
el:adj-r2 mean=1.0306121177953942 std=0.006952516305562993


2020-07-04 11:23:45.898883
Learning rate: 0.0005, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=16.591371536254883 std=8.36764144897461
ys:nrmse  mean=0.06502186561485217 std=0.039745568121851406
ys:r2     mean=0.8548346500435059 std=0.0635037310779729
ys:adj-r2 mean=1.1175148071076382 std=0.05140778230121618
--------------------
el:rmse   mean=0.021209046244621277 std=0.002477741800248623
el:nrmse  mean=0.12165935442661589 std=0.049528250878768894
el:r2     mean=0.9563749813871935 std=0.012805302338790018
el:adj-r2 mean=1.0353154912579863 std=0.010366197131401472


2020-07-04 12:07:23.277657
Learning rate: 0.0005, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=20.756755828857422 std=6.325913429260254
ys:nrmse  mean=0.07985715777155923 std=0.03324392512748155
ys:r2     mean=0.7624112051830512 std=0.04200970885017023
ys:adj-r2 mean=1.192333786280387 std=0.034007859545375885
--------------------
el:rmse   mean=0.025431836023926735 std=0.005029565654695034
el:nrmse  mean=0.1473855271617938 std=0.06803045209732515
el:r2     mean=0.9349342108601754 std=0.02670268699631471
el:adj-r2 mean=1.0526723054941438 std=0.021616460901778527


2020-07-04 12:50:35.509233
Learning rate: 0.0005, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=21.04094696044922 std=11.815635681152344
ys:nrmse  mean=0.08224568868830744 std=0.053663551446431035
ys:r2     mean=0.724854631109959 std=0.17163322504480993
ys:adj-r2 mean=1.2227367271967002 std=0.13894118217913182
--------------------
el:rmse   mean=0.017857307568192482 std=0.0019361189333721995
el:nrmse  mean=0.09702147694264533 std=0.019927955258564282
el:r2     mean=0.9694846592609299 std=0.00836685614276965
el:adj-r2 mean=1.0247028948840091 std=0.006773169258432584


2020-07-04 13:33:56.587657
Learning rate: 0.001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=16.361230850219727 std=12.829521179199219
ys:nrmse  mean=0.0659886783954769 std=0.05743110456337915
ys:r2     mean=0.8622672819694808 std=0.13087558269098845
ys:adj-r2 mean=1.1114979145961346 std=0.10594690027365732
--------------------
el:rmse   mean=0.02021198533475399 std=0.000872716074809432
el:nrmse  mean=0.11421550094412107 std=0.03843610425349044
el:r2     mean=0.9619187818251257 std=0.0009568314640517674
el:adj-r2 mean=1.0308276528082316 std=0.0007745778518513688


2020-07-04 14:18:19.130194
Learning rate: 0.001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=20.52653694152832 std=9.284073829650879
ys:nrmse  mean=0.08014363919083378 std=0.044501511559002664
ys:r2     mean=0.7867643500944789 std=0.06615678425406354
ys:adj-r2 mean=1.172619335637803 std=0.05355549201519427
--------------------
el:rmse   mean=0.02514479123055935 std=0.0034999041818082333
el:nrmse  mean=0.14647090731092352 std=0.06659974415615535
el:r2     mean=0.9386131212724371 std=0.01914214691102042
el:adj-r2 mean=1.0496941399223128 std=0.015496023689873593


2020-07-04 15:01:53.041997
Learning rate: 0.001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=22.991188049316406 std=15.628653526306152
ys:nrmse  mean=0.09169172632761924 std=0.07128048062916677
ys:r2     mean=0.7275684738777466 std=0.20246609003049149
ys:adj-r2 mean=1.2205398068608717 std=0.16390112050087408
--------------------
el:rmse   mean=0.02633362077176571 std=0.0010258101392537355
el:nrmse  mean=0.15019723431117643 std=0.05549230104366104
el:r2     mean=0.9349394695955097 std=0.007169341549990543
el:adj-r2 mean=1.0526680484226827 std=0.005803752683325689


2020-07-04 15:45:37.920285
Learning rate: 0.001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=24.91643714904785 std=10.62397575378418
ys:nrmse  mean=0.09667501950800182 std=0.05135293013236185
ys:r2     mean=0.6465892144121246 std=0.1565375063412879
ys:adj-r2 mean=1.286094445475899 std=0.12672083846675689
--------------------
el:rmse   mean=0.02548891492187977 std=0.0013454692671075463
el:nrmse  mean=0.14413116557502206 std=0.050217945688213646
el:r2     mean=0.938166518502325 std=0.012578104534967929
el:adj-r2 mean=1.0500556754981176 std=0.010182275099735929


2020-07-04 16:30:23.389655
Learning rate: 0.001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=25.573007583618164 std=13.570730209350586
ys:nrmse  mean=0.10064764123082605 std=0.06381063099663797
ys:r2     mean=0.673412528858221 std=0.15160471004908727
ys:adj-r2 mean=1.26438033378144 std=0.1227276224206897
--------------------
el:rmse   mean=0.03201092779636383 std=0.003819218836724758
el:nrmse  mean=0.18714259300821787 std=0.08512150194932096
el:r2     mean=0.9022570611406882 std=0.02557369385200095
el:adj-r2 mean=1.079125236219443 std=0.020702514070667522


2020-07-04 17:13:32.688942
Learning rate: 5e-06, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=24.944368362426758 std=12.001017570495605
ys:nrmse  mean=0.09391730943209803 std=0.04610259482025007
ys:r2     mean=0.4182338280767625 std=0.6130332871298145
ys:adj-r2 mean=1.4709535677473824 std=0.4962650419622308
--------------------
el:rmse   mean=0.015038770623505116 std=0.002874633762985468
el:nrmse  mean=0.08976203657920812 std=0.04723202310802948
el:r2     mean=0.9778921213640609 std=0.008798582413257351
el:adj-r2 mean=1.0178968541338556 std=0.007122661953589254


2020-07-04 17:57:40.305942
Learning rate: 5e-06, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=26.33319091796875 std=11.715811729431152
ys:nrmse  mean=0.1006959768415376 std=0.05091666580168066
ys:r2     mean=0.48137336218389776 std=0.43185661562356914
ys:adj-r2 mean=1.419840611565416 std=0.3495982126476511
--------------------
el:rmse   mean=0.020868761464953423 std=0.0032140458934009075
el:nrmse  mean=0.11752518225988691 std=0.03945762468508636
el:r2     mean=0.9595016002544422 std=0.008094943011304095
el:adj-r2 mean=1.032784418841642 std=0.006553049104389009


2020-07-04 18:41:36.959742
Learning rate: 5e-06, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=29.322057723999023 std=10.453658103942871
ys:nrmse  mean=0.11219385733511049 std=0.0493831466008058
ys:r2     mean=0.43043865880895377 std=0.3788735498976731
ys:adj-r2 mean=1.4610734666784662 std=0.3067071594409735
--------------------
el:rmse   mean=0.021941879764199257 std=0.0028614280745387077
el:nrmse  mean=0.1267746773266672 std=0.0519343781611009
el:r2     mean=0.9551162546080763 std=0.007954814348302945
el:adj-r2 mean=1.036334460555367 std=0.006439611615292854


2020-07-04 19:23:42.820065
Learning rate: 5e-06, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=29.7310733795166 std=8.231176376342773
ys:nrmse  mean=0.11051573854751878 std=0.0296650517788001
ys:r2     mean=0.24534395314208504 std=0.7124657926619855
ys:adj-r2 mean=1.6109120379325976 std=0.5767580226311311
--------------------
el:rmse   mean=0.01651185192167759 std=0.003543381579220295
el:nrmse  mean=0.0974454096338697 std=0.04669681009901878
el:r2     mean=0.9741462290212638 std=0.008687089214064187
el:adj-r2 mean=1.0209292431732626 std=0.007032405554242437


2020-07-04 20:07:08.926746
Learning rate: 5e-06, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=30.890533447265625 std=10.38765811920166
ys:nrmse  mean=0.11770712039296127 std=0.048422696206896994
ys:r2     mean=0.34312948686587075 std=0.4716376501202515
ys:adj-r2 mean=1.5317523201562 std=0.38180190724020363
--------------------
el:rmse   mean=0.021811744198203087 std=0.0009240484796464443
el:nrmse  mean=0.12280135399727178 std=0.040785097251937776
el:r2     mean=0.9548230806923521 std=0.00865310214936969
el:adj-r2 mean=1.0365717918204769 std=0.007004892216156405


2020-07-04 20:51:11.542727
Learning rate: 1e-05, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=22.672143936157227 std=7.921075820922852
ys:nrmse  mean=0.08477818520891385 std=0.030133195600399322
ys:r2     mean=0.5536993817533117 std=0.4415062890953399
ys:adj-r2 mean=1.3612909766758905 std=0.35740985307718
--------------------
el:rmse   mean=0.016603104770183563 std=0.002958994824439287
el:nrmse  mean=0.09872542419708624 std=0.04951513824257788
el:r2     mean=0.9737148441903903 std=0.008897722054535352
el:adj-r2 mean=1.021278459464922 std=0.007202917853671472


2020-07-04 21:33:43.410732
Learning rate: 1e-05, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=23.88694953918457 std=11.784276008605957
ys:nrmse  mean=0.08803540975364978 std=0.03963001585407637
ys:r2     mean=0.3630767922250168 std=0.7535299476716132
ys:adj-r2 mean=1.5156045015321293 std=0.6100004338294011
--------------------
el:rmse   mean=0.020689567551016808 std=0.0012639074120670557
el:nrmse  mean=0.11816418354056744 std=0.04391116807270404
el:r2     mean=0.9600802291424334 std=0.00299310904404345
el:adj-r2 mean=1.032316004979935 std=0.0024229930356542565


2020-07-04 22:18:05.094248
Learning rate: 1e-05, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=24.499116897583008 std=11.146092414855957
ys:nrmse  mean=0.09226056390439925 std=0.04326549323224804
ys:r2     mean=0.4560700858509739 std=0.5607726656985791
ys:adj-r2 mean=1.4403242162158783 std=0.45395882461313536
--------------------
el:rmse   mean=0.017639698460698128 std=0.0015642296057194471
el:nrmse  mean=0.10222093358049589 std=0.04307565678625421
el:r2     mean=0.9707071648438488 std=0.005318745340365365
el:adj-r2 mean=1.0237132475073605 std=0.004305650989819515


2020-07-04 23:01:40.820184
Learning rate: 1e-05, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=25.0872859954834 std=8.881704330444336
ys:nrmse  mean=0.09612446980471114 std=0.042560838933253665
ys:r2     mean=0.5936875162661353 std=0.2531046766833181
ys:adj-r2 mean=1.328919629689319 std=0.20489426207697184
--------------------
el:rmse   mean=0.022034933790564537 std=0.0007953608874231577
el:nrmse  mean=0.12497392462553171 std=0.04362905367491655
el:r2     mean=0.9546572914178632 std=0.002522510045300837
el:adj-r2 mean=1.0367060021855394 std=0.0020420319414340784


2020-07-04 23:44:08.785423
Learning rate: 1e-05, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=27.446577072143555 std=4.798936367034912
ys:nrmse  mean=0.10333775257173883 std=0.025602075493535378
ys:r2     mean=0.4797562370057824 std=0.33550032914828604
ys:adj-r2 mean=1.4211497129000807 std=0.2715955045486125
--------------------
el:rmse   mean=0.019979581236839294 std=0.0022829920053482056
el:nrmse  mean=0.11428371165111495 std=0.04316559426525022
el:r2     mean=0.9629071159107996 std=0.004802595784977228
el:adj-r2 mean=1.0300275728341146 std=0.0038878156354577587


2020-07-05 00:27:52.672805
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=15.842033386230469 std=5.791662216186523
ys:nrmse  mean=0.059846598013399255 std=0.024193743301032335
ys:r2     mean=0.8004483721894168 std=0.1805984837893818
ys:adj-r2 mean=1.161541793941901 std=0.14619877259140424
--------------------
el:rmse   mean=0.017853423953056335 std=0.002703347010537982
el:nrmse  mean=0.10552090035406671 std=0.051545462586915475
el:r2     mean=0.9694490052973062 std=0.009675200439497222
el:adj-r2 mean=1.0247317576164665 std=0.007832305117688268


2020-07-05 01:10:32.551541
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=25.660425186157227 std=6.7263312339782715
ys:nrmse  mean=0.09760015066759183 std=0.03428420538487096
ys:r2     mean=0.5717640719350211 std=0.25405054267362337
ys:adj-r2 mean=1.346667179862126 std=0.20565996311674267
--------------------
el:rmse   mean=0.017571981996297836 std=0.0038241695147007704
el:nrmse  mean=0.10367895004929872 std=0.05322663003105318
el:r2     mean=0.9688819695840669 std=0.013338032177812537
el:adj-r2 mean=1.025190786527184 std=0.010797454620134017


2020-07-05 01:54:14.612472
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=20.42696762084961 std=5.948000431060791
ys:nrmse  mean=0.07744080488307316 std=0.027846932821617886
ys:r2     mean=0.7064698675116393 std=0.21595538783122117
ys:adj-r2 mean=1.2376196310620065 std=0.17482102824432189
--------------------
el:rmse   mean=0.022464709356427193 std=0.004294113256037235
el:nrmse  mean=0.12387041310800312 std=0.03790995306602407
el:r2     mean=0.9488404497386854 std=0.024907027936305084
el:adj-r2 mean=1.0414148740210643 std=0.020162832138913615


2020-07-05 02:36:35.876033
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=16.85536766052246 std=6.6819305419921875
ys:nrmse  mean=0.06514899797393593 std=0.03252330136974471
ys:r2     mean=0.8336171701202506 std=0.07828064791735473
ys:adj-r2 mean=1.1346908622836065 std=0.06337004831404904
--------------------
el:rmse   mean=0.0181905347853899 std=0.0007837985176593065
el:nrmse  mean=0.10348480162955258 std=0.03716841916392303
el:r2     mean=0.9690992890914442 std=0.002009197221275308
el:adj-r2 mean=1.025014861211688 std=0.0016264929886514244


2020-07-05 03:19:47.728888
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=25.354650497436523 std=9.376891136169434
ys:nrmse  mean=0.09752378236951877 std=0.04545584548172012
ys:r2     mean=0.6032725808372809 std=0.21882317466884443
ys:adj-r2 mean=1.3211602917031537 std=0.1771425699700169
--------------------
el:rmse   mean=0.02325647883117199 std=0.0029340998735278845
el:nrmse  mean=0.13591909188064738 std=0.06218953820603412
el:r2     mean=0.9480850128510921 std=0.014608584103515673
el:adj-r2 mean=1.0420264181681633 std=0.011825996655227006


2020-07-05 04:02:44.558417
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=16.643423080444336 std=13.874942779541016
ys:nrmse  mean=0.06727277209267116 std=0.06180071403255026
ys:r2     mean=0.8481179136314484 std=0.14708158150843065
ys:adj-r2 mean=1.1229521651554941 std=0.11906604217349145
--------------------
el:rmse   mean=0.01845088042318821 std=0.005276624113321304
el:nrmse  mean=0.11254940101790196 std=0.06857208511864897
el:r2     mean=0.9649512010517514 std=0.01946148113156412
el:adj-r2 mean=1.0283728372438203 std=0.01575453234459953


2020-07-05 04:45:55.304175
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=15.892513275146484 std=10.699202537536621
ys:nrmse  mean=0.06325197928338892 std=0.048765936238452594
ys:r2     mean=0.8656434394127387 std=0.0950299144929116
ys:adj-r2 mean=1.1087648347611163 std=0.07692897839902359
--------------------
el:rmse   mean=0.015941336750984192 std=0.0011393851600587368
el:nrmse  mean=0.09065616022446195 std=0.03355004080953526
el:r2     mean=0.9757092837898936 std=0.005503361476918736
el:adj-r2 mean=1.0196639131224672 std=0.00445510214798182


2020-07-05 05:29:44.640352
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=21.097089767456055 std=8.498433113098145
ys:nrmse  mean=0.08198078130469434 std=0.042008787556311766
ys:r2     mean=0.7680239286171594 std=0.05020068151104821
ys:adj-r2 mean=1.1877901530242043 std=0.04063864693751525
--------------------
el:rmse   mean=0.018121080473065376 std=0.001379375928081572
el:nrmse  mean=0.09979702569731945 std=0.025502371549163537
el:r2     mean=0.9686498456204374 std=0.007738534237187037
el:adj-r2 mean=1.0253786964025031 std=0.006264527715818086


2020-07-05 06:13:50.417709
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=20.479936599731445 std=4.915728569030762
ys:nrmse  mean=0.07825446125993461 std=0.02746424771727484
ys:r2     mean=0.7567871094866243 std=0.0668137527558221
ys:adj-r2 mean=1.1968866256536852 std=0.05408732365947506
--------------------
el:rmse   mean=0.02023378200829029 std=0.007206443697214127
el:nrmse  mean=0.12721913479494443 std=0.08696610427086708
el:r2     mean=0.9569290964850957 std=0.03057585966535353
el:adj-r2 mean=1.0348669218930178 std=0.02475188639576237


2020-07-05 06:56:54.409116
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=27.627553939819336 std=12.229808807373047
ys:nrmse  mean=0.10758976124623314 std=0.059286792293942396
ys:r2     mean=0.5876233360527735 std=0.15291350565522593
ys:adj-r2 mean=1.3338287279572782 std=0.12378712362565909
--------------------
el:rmse   mean=0.02245129458606243 std=0.0029265107586979866
