2020-06-03 08:19:59.785071
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 1000
Overall Results
ys:nrmse  mean=0.04343012336577867 std=0.04341427939636691
ys:r2     mean=0.7574814890581384 std=0.3453837499382377
ys:adj-r2 mean=1.3978446675003562 std=0.5898599302345626
--------------------
el:rmse   mean=0.011636439710855484 std=0.004658418241888285
el:nrmse  mean=0.09777078088043621 std=0.10430162098321416
el:r2     mean=0.9074903376729274 std=0.19597332119804264
el:adj-r2 mean=1.1437263483655282 std=0.30002130640003993


2020-06-04 20:54:44.078507
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000
Overall Results
ys:rmse   mean=13.773330688476562 std=20.214853286743164
ys:nrmse  mean=0.049862031643226515 std=0.07083576496738582
ys:r2     mean=0.49150468524014423 std=0.8865159724215967
ys:adj-r2 mean=1.840824717095939 std=1.519179970154732
--------------------
el:rmse   mean=0.01193186454474926 std=0.005383521318435669
el:nrmse  mean=0.10588516958966569 std=0.12199101854600485
el:r2     mean=0.8653919924029214 std=0.32088492697050636
el:adj-r2 mean=1.2083477676991734 std=0.491478297849069


2020-06-04 22:07:20.594688
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000
Overall Results
ys:rmse   mean=15.995262145996094 std=24.911401748657227
ys:nrmse  mean=0.05792186983840023 std=0.08732049747640958
ys:r2     mean=0.26465158186126464 std=1.3440566345755594
ys:adj-r2 mean=2.2231352309914953 std=2.3034744977838573
--------------------
el:rmse   mean=0.012206659652292728 std=0.0045861112885177135
el:nrmse  mean=0.10370678475882447 std=0.1143913425468109
el:r2     mean=0.8780760094007285 std=0.2722058638936907
el:adj-r2 mean=1.1890331050924057 std=0.4168512737325607


2020-06-04 23:33:39.019740
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 30000
Overall Results
ys:rmse   mean=10.753501892089844 std=14.00035285949707
ys:nrmse  mean=0.03969816257088214 std=0.04957245394707982
ys:r2     mean=0.7328488017003849 std=0.43368015469646787
ys:adj-r2 mean=1.445285144655174 std=0.744662785837718
--------------------
el:rmse   mean=0.011779860593378544 std=0.005085979122668505
el:nrmse  mean=0.10432711382213303 std=0.12024905829272281
el:r2     mean=0.8739293475858488 std=0.30092395538255834
el:adj-r2 mean=1.1949248499762464 std=0.46093300895206674


2020-06-05 00:58:22.638923
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 30000
Overall Results
ys:rmse   mean=7.582954406738281 std=4.8979597091674805
ys:nrmse  mean=0.029793629335035522 std=0.021488256752862055
ys:r2     mean=0.8814823158195526 std=0.07764076605568357
ys:adj-r2 mean=1.1901675686590536 std=0.12420524442810449
--------------------
el:rmse   mean=0.011275614611804485 std=0.005403785966336727
el:nrmse  mean=0.10163179530571873 std=0.11963515729423539
el:r2     mean=0.8762580649688327 std=0.2974593660084641
el:adj-r2 mean=1.1916017232851017 std=0.4556224554286649


2020-06-05 02:21:47.139928
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 30000
Overall Results
ys:rmse   mean=12.923718452453613 std=18.494001388549805
ys:nrmse  mean=0.049512429681356454 std=0.06801639646692192
ys:r2     mean=0.6753641264952686 std=0.7111798014766741
ys:adj-r2 mean=1.545563441730112 std=1.2223803033393559
--------------------
el:rmse   mean=0.012042234651744366 std=0.005174998659640551
el:nrmse  mean=0.10498002709462595 std=0.11863453752351719
el:r2     mean=0.8717660764699806 std=0.3038661971048883
el:adj-r2 mean=1.198402486222488 std=0.46541124313497406


2020-06-05 03:57:03.501085
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=10.774640083312988 std=14.735502243041992
ys:nrmse  mean=0.040459411989604864 std=0.05211452324448084
ys:r2     mean=0.7330374682103515 std=0.4778113196489251
ys:adj-r2 mean=1.4443025854735823 std=0.8204088915888269
--------------------
el:rmse   mean=0.012989120557904243 std=0.004622740671038628
el:nrmse  mean=0.10914217601033978 std=0.1163850547538193
el:r2     mean=0.8712491466143037 std=0.28692277807416827
el:adj-r2 mean=1.1997162433850164 std=0.43936070210426637


2020-06-05 05:29:38.232000
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=6.756777286529541 std=2.8777408599853516
ys:nrmse  mean=0.026530724098076313 std=0.015734960901715098
ys:r2     mean=0.8587174792102109 std=0.16325563513383845
ys:adj-r2 mean=1.219895824969488 std=0.24968650491954578
--------------------
el:rmse   mean=0.012051641009747982 std=0.0047528790310025215
el:nrmse  mean=0.10365771178895504 std=0.11571143295741505
el:r2     mean=0.8762879731969926 std=0.28441416787136453
el:adj-r2 mean=1.191727768937597 std=0.43555545010714175


2020-06-05 07:04:55.359838
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=9.981915473937988 std=9.40760326385498
ys:nrmse  mean=0.04028366742607799 std=0.04228666930083295
ys:r2     mean=0.8164472493753705 std=0.15554508665734595
ys:adj-r2 mean=1.293915970239098 std=0.2585201342345229
--------------------
el:rmse   mean=0.01245473138988018 std=0.004291321150958538
el:nrmse  mean=0.10440887716552796 std=0.1108115094377736
el:r2     mean=0.885746547894643 std=0.24993543983774144
el:adj-r2 mean=1.1772089428732324 std=0.3827217070437192


2020-06-05 07:56:25.773578
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 1000
Overall Results
ys:rmse   mean=12.566864967346191 std=18.67978858947754
ys:nrmse  mean=0.04525216463718108 std=0.06542995143308683
ys:r2     mean=0.6063516097272921 std=0.7525543084774925
ys:adj-r2 mean=1.6595198816461156 std=1.2936567737782039
--------------------
el:rmse   mean=0.012629732489585876 std=0.005924725439399481
el:nrmse  mean=0.0943195734375263 std=0.08438741700883004
el:r2     mean=0.9067702452120807 std=0.17428581067452092
el:adj-r2 mean=1.1457914205926492 std=0.2666198096061334


2020-06-05 08:48:53.481828
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 1000
Overall Results
ys:rmse   mean=11.696755409240723 std=11.7514009475708
ys:nrmse  mean=0.0429999581353921 std=0.041042358345949236
ys:r2     mean=0.642849100016848 std=0.4364645281061081
ys:adj-r2 mean=1.5781993668925671 std=0.7150484406544919
--------------------
el:rmse   mean=0.013499441556632519 std=0.005455602426081896
el:nrmse  mean=0.10391310565885326 std=0.08770741965640194
el:r2     mean=0.8916138923560174 std=0.19010731172928325
el:adj-r2 mean=1.168053674720526 std=0.2910253674371289


2020-06-05 09:40:34.788170
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 1000
Overall Results
ys:rmse   mean=12.37868595123291 std=18.435890197753906
ys:nrmse  mean=0.04612916729021068 std=0.0649669171335639
ys:r2     mean=0.6397938075210139 std=0.7306686451533081
ys:adj-r2 mean=1.603388403402672 std=1.2551314574493921
--------------------
el:rmse   mean=0.012194125913083553 std=0.006276899948716164
el:nrmse  mean=0.10142959146454127 std=0.10086921306719801
el:r2     mean=0.8618698189532029 std=0.27389326569668226
el:adj-r2 mean=1.2133231218849663 std=0.4194979637075364


2020-06-05 10:37:00.748353
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 5000
Overall Results
ys:rmse   mean=11.282325744628906 std=13.007617950439453
ys:nrmse  mean=0.04147173279813514 std=0.04594568720637443
ys:r2     mean=0.5654604524496574 std=0.6955329381925387
ys:adj-r2 mean=1.7305549036403818 std=1.1963537520032723
--------------------
el:rmse   mean=0.0140669671818614 std=0.005643738433718681
el:nrmse  mean=0.11994207941659407 std=0.13441536852729233
el:r2     mean=0.7912302410813761 std=0.5151706946531588
el:adj-r2 mean=1.3224179890050645 std=0.7892262319408733


2020-06-05 11:33:30.713517
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 5000
Overall Results
ys:rmse   mean=10.62877082824707 std=14.341357231140137
ys:nrmse  mean=0.038597220419926415 std=0.05029353351408119
ys:r2     mean=0.7380164559889536 std=0.44918668746918766
ys:adj-r2 mean=1.434808604629306 std=0.7706841554035844
--------------------
el:rmse   mean=0.012199490331113338 std=0.004972738679498434
el:nrmse  mean=0.09753326309299275 std=0.10158234753216364
el:r2     mean=0.9115875376332587 std=0.14797072266042952
el:adj-r2 mean=1.1375323172475043 std=0.2266257323809755


2020-06-05 12:30:10.300850
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 5000
Overall Results
ys:rmse   mean=12.959012985229492 std=13.574661254882812
ys:nrmse  mean=0.047196951543027624 std=0.04710481985002191
ys:r2     mean=0.44969491143248563 std=0.7806310598930595
ys:adj-r2 mean=1.9184632066978065 std=1.3414140892148696
--------------------
el:rmse   mean=0.011450855061411858 std=0.005187137983739376
el:nrmse  mean=0.1000143722854526 std=0.11231795500238624
el:r2     mean=0.8812400766739223 std=0.2810608717602125
el:adj-r2 mean=1.1839247408320315 std=0.4304520632750824


2020-06-05 13:32:37.710539
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 10000
Overall Results
ys:rmse   mean=12.317723274230957 std=17.02230453491211
ys:nrmse  mean=0.04481323250954537 std=0.059657430263566916
ys:r2     mean=0.6255154933867687 std=0.6310476526242836
ys:adj-r2 mean=1.6232627967052995 std=1.0828389974965622
--------------------
el:rmse   mean=0.011695809662342072 std=0.0049337418749928474
el:nrmse  mean=0.10282929604912208 std=0.11494312616092481
el:r2     mean=0.8799488085948621 std=0.2813947150499586
el:adj-r2 mean=1.185733195953908 std=0.43099205277638647


2020-06-05 14:35:41.975496
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 10000
Overall Results
ys:rmse   mean=11.137701988220215 std=10.690672874450684
ys:nrmse  mean=0.04125015201671202 std=0.03776531635932307
ys:r2     mean=0.6582583265080771 std=0.37105346810554724
ys:adj-r2 mean=1.5617216565921783 std=0.6274642702209628
--------------------
el:rmse   mean=0.011760029010474682 std=0.005130961071699858
el:nrmse  mean=0.10219555661972905 std=0.11681085466999919
el:r2     mean=0.8778321609834523 std=0.2924226371846798
el:adj-r2 mean=1.188795945039426 std=0.4479356656026879


2020-06-05 15:37:40.299736
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 10000
Overall Results
ys:rmse   mean=8.695379257202148 std=7.339697360992432
ys:nrmse  mean=0.03301703544009161 std=0.026493033552189293
ys:r2     mean=0.818236543306868 std=0.17396498167493057
ys:adj-r2 mean=1.2950413410204635 std=0.29295418998253997
--------------------
el:rmse   mean=0.011387480422854424 std=0.004879591055214405
el:nrmse  mean=0.10091651607586291 std=0.11662872224206915
el:r2     mean=0.8744571295510977 std=0.3077534810086187
el:adj-r2 mean=1.1938231866906568 std=0.47147005336759207


2020-06-05 16:45:50.396024
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 20000
Overall Results
ys:rmse   mean=6.0407609939575195 std=5.126187801361084
ys:nrmse  mean=0.023621622353185937 std=0.01998645989596305
ys:r2     mean=0.9275823256712155 std=0.06687092095764945
ys:adj-r2 mean=1.1166758097100185 std=0.11165316643117074
--------------------
el:rmse   mean=0.011958550661802292 std=0.0051033333875238895
el:nrmse  mean=0.10537019542113055 std=0.11910291828082915
el:r2     mean=0.8782671363124603 std=0.28459356048544926
el:adj-r2 mean=1.1883780264110273 std=0.43589024107963126


2020-06-05 17:54:20.000756
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 20000
Overall Results
ys:rmse   mean=8.921277046203613 std=5.068208694458008
ys:nrmse  mean=0.0334491555509473 std=0.018442464660425022
ys:r2     mean=0.8002460727679651 std=0.1448501324794644
ys:adj-r2 mean=1.3191860359027925 std=0.22829493410807955
--------------------
el:rmse   mean=0.01189272478222847 std=0.005042755976319313
el:nrmse  mean=0.10406724809227427 std=0.11689422231850562
el:r2     mean=0.8738162878092266 std=0.29845586865994395
el:adj-r2 mean=1.1951453244949035 std=0.4571373543519447


2020-06-05 19:03:00.954228
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 20000
Overall Results
ys:rmse   mean=8.292821884155273 std=11.864717483520508
ys:nrmse  mean=0.031143450256417175 std=0.04231315988124177
ys:r2     mean=0.8510590470697144 std=0.2993567688580742
ys:adj-r2 mean=1.249952962273714 std=0.5144969015490757
--------------------
el:rmse   mean=0.01133935060352087 std=0.005338460672646761
el:nrmse  mean=0.10229380409857729 std=0.11993803714789933
el:r2     mean=0.8773600996204365 std=0.29720238518757114
el:adj-r2 mean=1.1895536635822594 std=0.4552701869314078


2020-06-05 20:23:02.491866
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 30000
Overall Results
ys:rmse   mean=6.0843024253845215 std=5.214128494262695
ys:nrmse  mean=0.023225417860914886 std=0.018924251580986668
ys:r2     mean=0.9332454845103992 std=0.06781146961971246
ys:adj-r2 mean=1.1078594383794589 std=0.11581468740582773
--------------------
el:rmse   mean=0.012164035812020302 std=0.00486080814152956
el:nrmse  mean=0.10504909105272557 std=0.11625590225020421
el:r2     mean=0.8743283237073116 std=0.29028611658677866
el:adj-r2 mean=1.1948417138464928 std=0.4445911246071116


2020-06-05 21:42:36.061930
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 30000
Overall Results
ys:rmse   mean=7.871126651763916 std=8.7962646484375
ys:nrmse  mean=0.02965482389911319 std=0.03196423840105661
ys:r2     mean=0.8786619653914105 std=0.17422472910550105
ys:adj-r2 mean=1.2018590326523166 std=0.3002956123777853
--------------------
el:rmse   mean=0.012310273014008999 std=0.004785577300935984
el:nrmse  mean=0.1061464755461953 std=0.11647536085081617
el:r2     mean=0.8862713212945972 std=0.2477008971527675
el:adj-r2 mean=1.1763632748302344 std=0.3793101201246908


2020-06-05 23:00:44.039047
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 30000
Overall Results
ys:rmse   mean=6.694188117980957 std=2.339521646499634
ys:nrmse  mean=0.026303649806887375 std=0.013804309808563614
ys:r2     mean=0.889610688650435 std=0.08933466813485859
ys:adj-r2 mean=1.1740689354774285 std=0.1367507747797057
--------------------
el:rmse   mean=0.012683918699622154 std=0.004466281272470951
el:nrmse  mean=0.10796616546446973 std=0.11681671808829373
el:r2     mean=0.8653356520004494 std=0.3074272578780322
el:adj-r2 mean=1.2086234002793135 std=0.47082988210129406


2020-06-06 00:49:11.261410
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=9.65313720703125 std=8.209901809692383
ys:nrmse  mean=0.03857799595501643 std=0.03594745199548355
ys:r2     mean=0.8690336791047226 std=0.11421475029443263
ys:adj-r2 mean=1.2122081244508343 std=0.19749302811818262
--------------------
el:rmse   mean=0.011524470522999763 std=0.004818096291273832
el:nrmse  mean=0.10175567287598952 std=0.11669070752619704
el:r2     mean=0.8790465021804849 std=0.28921920464379874
el:adj-r2 mean=1.186950864680881 std=0.44302092339414545


2020-06-06 02:32:52.200947
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=5.70235013961792 std=2.587225914001465
ys:nrmse  mean=0.022377485522690067 std=0.012751573570531596
ys:r2     mean=0.9361025822771711 std=0.045777593664184886
ys:adj-r2 mean=1.100791931615961 std=0.07078439847756
--------------------
el:rmse   mean=0.012599507346749306 std=0.004691009875386953
el:nrmse  mean=0.10719007899474184 std=0.11661061680124264
el:r2     mean=0.8672611092444337 std=0.3067794328041104
el:adj-r2 mean=1.205664999567451 std=0.46981051141313174


2020-06-06 04:16:40.845823
Learning rate: 0.0007, Weight decay: 1e-05, LR adjust start: 40000
Overall Results
ys:rmse   mean=5.863011360168457 std=2.4553592205047607
ys:nrmse  mean=0.023325236179389967 std=0.013783995360569975
ys:r2     mean=0.9233166751964621 std=0.06256664290540317
ys:adj-r2 mean=1.1207634332969127 std=0.0965757779572312
--------------------
el:rmse   mean=0.01196749322116375 std=0.004450234118849039
el:nrmse  mean=0.10543360478784938 std=0.11765825832463465
el:r2     mean=0.8746672818180704 std=0.2867416121997169
el:adj-r2 mean=1.1936030190344789 std=0.4392371843384137


2020-06-06 05:09:58.751369
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 1000
Overall Results
ys:rmse   mean=11.440669059753418 std=9.927343368530273
ys:nrmse  mean=0.04232132707364614 std=0.03539062400441058
ys:r2     mean=0.6440204993906173 std=0.3690860415783362
ys:adj-r2 mean=1.575808115739646 std=0.5996171106664129
--------------------
el:rmse   mean=0.012492062523961067 std=0.0049046799540519714
el:nrmse  mean=0.09242014908935624 std=0.07499632208267651
el:r2     mean=0.9157342741706952 std=0.12241974992082647
el:adj-r2 mean=1.1317273430715673 std=0.18715597961608896


2020-06-06 06:03:26.353025
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 1000
Overall Results
ys:rmse   mean=12.635102272033691 std=14.498640060424805
ys:nrmse  mean=0.0458637499470043 std=0.05064229663771025
ys:r2     mean=0.5561106108805285 std=0.5878377749847188
ys:adj-r2 mean=1.7197652575597022 std=0.9677179955430132
--------------------
el:rmse   mean=0.013169537298381329 std=0.003420088905841112
el:nrmse  mean=0.09619337255355617 std=0.07825148439002846
el:r2     mean=0.876092867728692 std=0.2139924671397316
el:adj-r2 mean=1.192152502878548 std=0.3274590881463896


2020-06-06 06:58:32.341267
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 1000
Overall Results
ys:rmse   mean=11.590902328491211 std=14.882465362548828
ys:nrmse  mean=0.04268276126730032 std=0.05212692439121328
ys:r2     mean=0.6936092792242656 std=0.49983583217417055
ys:adj-r2 mean=1.5060989576405004 std=0.8581312052090899
--------------------
el:rmse   mean=0.011796059086918831 std=0.004864191636443138
el:nrmse  mean=0.0849773804712118 std=0.07776976567939621
el:r2     mean=0.8874552259436944 std=0.22214113649872186
el:adj-r2 mean=1.1747467364092274 std=0.3400839061326334


2020-06-06 07:54:57.178651
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 5000
Overall Results
ys:rmse   mean=12.416415214538574 std=15.514243125915527
ys:nrmse  mean=0.045401650978499554 std=0.05443390032901662
ys:r2     mean=0.6176814825075394 std=0.5621064595801295
ys:adj-r2 mean=1.6287637881332961 std=0.9578206998324102
--------------------
el:rmse   mean=0.012988274917006493 std=0.005256424658000469
el:nrmse  mean=0.10816392245769861 std=0.11942252143656804
el:r2     mean=0.8481862970631356 std=0.35435207117695866
el:adj-r2 mean=1.2353833843726063 std=0.5428077411194613


2020-06-06 08:49:15.523836
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 5000
Overall Results
ys:rmse   mean=12.937505722045898 std=20.325794219970703
ys:nrmse  mean=0.04764393142261255 std=0.07137743374177684
ys:r2     mean=0.5367378271358293 std=0.9075526511146774
ys:adj-r2 mean=1.7668484409939744 std=1.5488548312813428
--------------------
el:rmse   mean=0.011032652109861374 std=0.005151734687387943
el:nrmse  mean=0.09791389958529258 std=0.11219294109848134
el:r2     mean=0.897372933870989 std=0.23361970530292353
el:adj-r2 mean=1.158449232852366 std=0.3578382644826077


2020-06-06 09:43:43.520230
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 5000
Overall Results
ys:rmse   mean=11.835165977478027 std=15.824508666992188
ys:nrmse  mean=0.04414465943613394 std=0.05572598461059889
ys:r2     mean=0.6724919822091739 std=0.5614072192856702
ys:adj-r2 mean=1.542341295051001 std=0.961769059064108
--------------------
el:rmse   mean=0.012727975845336914 std=0.005648244637995958
el:nrmse  mean=0.1116909962393254 std=0.12979988604038
el:r2     mean=0.8260289329160997 std=0.4283878910298134
el:adj-r2 mean=1.2686219355681267 std=0.6563107667904077


2020-06-06 10:47:57.751862
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 10000
Overall Results
ys:rmse   mean=10.263619422912598 std=11.496000289916992
ys:nrmse  mean=0.037728930861123 std=0.04013117227909459
ys:r2     mean=0.7616478362524168 std=0.3138167957001521
ys:adj-r2 mean=1.3884441335242015 std=0.5320777946732821
--------------------
el:rmse   mean=0.01144101656973362 std=0.004783282522112131
el:nrmse  mean=0.09831199296838049 std=0.1087689467807059
el:r2     mean=0.9055943889491642 std=0.2063167457187992
el:adj-r2 mean=1.146312202252442 std=0.31589741779600117


