2020-07-03 23:28:04.386679
Learning rate: 5e-06, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.01
Overall Results
el:nrmse  mean=0.10075767627826455 std=0.07175175525933154
el:r2     mean=0.9726465875035264 std=0.0207122771721824
el:adj-r2 mean=1.0221432386876215 std=0.01676708152033811


2020-07-06 01:43:24.072845
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=18.818357467651367 std=14.56043529510498
ys:nrmse  mean=0.07582689933496416 std=0.06524679463675759
ys:r2     mean=0.8185317825056334 std=0.16920496603086402
ys:adj-r2 mean=1.146902842733535 std=0.13697544869165182
--------------------
el:rmse   mean=0.012249622493982315 std=0.0009340686956420541
el:nrmse  mean=0.069769939352107 std=0.026223428770016242
el:r2     mean=0.9856416091347998 std=0.003334549256441502
el:adj-r2 mean=1.0116234592718285 std=0.0026993970171192857


2020-07-06 02:35:38.634744
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=17.208683013916016 std=10.846257209777832
ys:nrmse  mean=0.06812458825288618 std=0.04969079005693205
ys:r2     mean=0.8382740441041531 std=0.10182478291306171
ys:adj-r2 mean=1.1309210119156854 std=0.08242958616771663
--------------------
el:rmse   mean=0.01283848937600851 std=0.00038949574809521437
el:nrmse  mean=0.07247933141458 std=0.024591189857734154
el:r2     mean=0.9844102708212819 std=0.002552686788664799
el:adj-r2 mean=1.0126202569542004 std=0.0020664607336810777


2020-07-06 03:19:06.614961
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=24.501127243041992 std=21.019866943359375
ys:nrmse  mean=0.09947675964202864 std=0.09335663761152009
ys:r2     mean=0.6802771601471118 std=0.3398060906543924
ys:adj-r2 mean=1.258823251309481 std=0.2750811210059367
--------------------
el:rmse   mean=0.013283759355545044 std=0.0018417441751807928
el:nrmse  mean=0.07774706958964933 std=0.03619593666057203
el:r2     mean=0.9829521056805612 std=0.005217151017692886
el:adj-r2 mean=1.0138006763538314 std=0.004223407966703787


2020-07-06 03:58:54.798544
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=18.61494255065918 std=13.938212394714355
ys:nrmse  mean=0.07478444983943619 std=0.06283424247007159
ys:r2     mean=0.8219738781969893 std=0.157203484933096
ys:adj-r2 mean=1.144116384316723 std=0.1272599639934587
--------------------
el:rmse   mean=0.016115577891469002 std=0.006194141693413258
el:nrmse  mean=0.10199214072945802 std=0.07238657057007701
el:r2     mean=0.9720235668138021 std=0.021094251697679228
el:adj-r2 mean=1.0226475887697795 std=0.017076298993359346


2020-07-06 04:36:26.961640
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=20.095539093017578 std=15.300862312316895
ys:nrmse  mean=0.08079827583077044 std=0.06886861875657185
ys:r2     mean=0.7901946929460683 std=0.18804292368824532
ys:adj-r2 mean=1.1698423914246112 std=0.15222522393810342
--------------------
el:rmse   mean=0.05043257400393486 std=0.04575152322649956
el:nrmse  mean=0.26186822770542734 std=0.20259464178865233
el:r2     mean=0.6179376363897474 std=0.48923307328992793
el:adj-r2 mean=1.3092885800654426 std=0.3960458212347036


2020-07-06 05:11:53.948662
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=21.844911575317383 std=8.737903594970703
ys:nrmse  mean=0.08241009041637538 std=0.03526078354462753
ys:r2     mean=0.6001748417170559 std=0.38427325196343826
ys:adj-r2 mean=1.323667985276669 std=0.3110783468275453
--------------------
el:rmse   mean=0.015865126624703407 std=0.006651286035776138
el:nrmse  mean=0.10163989030384962 std=0.07488170453829791
el:r2     mean=0.972497196102152 std=0.02245246605145205
el:adj-r2 mean=1.0222641745839722 std=0.018175805851175432


2020-07-06 05:45:40.203419
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=21.757169723510742 std=10.353516578674316
ys:nrmse  mean=0.08174046931690365 std=0.039270792322387824
ys:r2     mean=0.5508760999070211 std=0.4795527791513677
ys:adj-r2 mean=1.3635764905514591 std=0.38820939264634535
--------------------
el:rmse   mean=0.01632785052061081 std=0.005523772910237312
el:nrmse  mean=0.10202172761401039 std=0.06685562379153569
el:r2     mean=0.972615733875327 std=0.01805693038580965
el:adj-r2 mean=1.0221682154342593 std=0.01461751507422685


2020-07-06 06:19:20.519084
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=20.4766845703125 std=10.575057029724121
ys:nrmse  mean=0.07551137958039554 std=0.03577695349205115
ys:r2     mean=0.5222554400443183 std=0.5712130344840277
ys:adj-r2 mean=1.3867455961545991 std=0.4624105517251651
--------------------
el:rmse   mean=0.049769479781389236 std=0.04614695906639099
el:nrmse  mean=0.25670616616864467 std=0.2043606101556732
el:r2     mean=0.6207685598400812 std=0.4911565994048063
el:adj-r2 mean=1.306996880129458 std=0.3976029614229385


2020-07-06 06:51:18.812260
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=18.734521865844727 std=8.690834999084473
ys:nrmse  mean=0.06917230055309061 std=0.029430202793098503
ys:r2     mean=0.6240541692578215 std=0.43497781474660574
ys:adj-r2 mean=1.3043371010770017 std=0.3521248976520142
--------------------
el:rmse   mean=0.01670537143945694 std=0.004885587375611067
el:nrmse  mean=0.10306158646172124 std=0.06447589714081181
el:r2     mean=0.9716708972701814 std=0.01679566882082502
el:adj-r2 mean=1.0229330831622339 std=0.013596493807334572


2020-07-06 07:20:45.639322
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=19.166696548461914 std=7.73190450668335
ys:nrmse  mean=0.07121627635275043 std=0.027355358064126974
ys:r2     mean=0.6454657489776664 std=0.3837788054714222
ys:adj-r2 mean=1.28700391749427 std=0.31067808061972263
--------------------
el:rmse   mean=0.017273826524615288 std=0.006035942584276199
el:nrmse  mean=0.10828649625539248 std=0.07202717584906107
el:r2     mean=0.9691474752650532 std=0.02095617603880111
el:adj-r2 mean=1.0249758533568618 std=0.016964523459981826


2020-07-06 07:50:12.247902
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=19.478593826293945 std=8.979921340942383
ys:nrmse  mean=0.07355111208825596 std=0.035437371693171724
ys:r2     mean=0.6631511851507357 std=0.3404726059707076
ys:adj-r2 mean=1.2726871358303569 std=0.27562068102390624
--------------------
el:rmse   mean=0.015729930251836777 std=0.006341847125440836
el:nrmse  mean=0.1002747393778461 std=0.07197244137056562
el:r2     mean=0.9734023161693793 std=0.02080767400331588
el:adj-r2 mean=1.0215314583390738 std=0.016844307526493803


2020-07-06 08:19:35.583755
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=19.2025089263916 std=6.3185553550720215
ys:nrmse  mean=0.07228559192124055 std=0.026183074315371698
ys:r2     mean=0.7063357987906339 std=0.2645938168641187
ys:adj-r2 mean=1.2377281628837726 std=0.21419499460428654
--------------------
el:rmse   mean=0.058046191930770874 std=0.06577742099761963
el:nrmse  mean=0.4475640306563386 std=0.5614751001212778
el:r2     mean=0.2824564943108154 std=0.99731543846528
el:adj-r2 mean=1.580868552224578 std=0.807350593043322


2020-07-06 08:48:58.496983
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=21.965408325195312 std=9.22108268737793
ys:nrmse  mean=0.08149498826716627 std=0.03221884133964889
ys:r2     mean=0.5215130205421723 std=0.5281124151464787
ys:adj-r2 mean=1.3873466024182415 std=0.427519574166197
--------------------
el:rmse   mean=0.015612568706274033 std=0.006279002875089645
el:nrmse  mean=0.09949838364760998 std=0.07133344801696724
el:r2     mean=0.9738146856813322 std=0.02044348934965277
el:adj-r2 mean=1.0211976354008263 std=0.016549491378290333


2020-07-06 09:18:19.807685
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=19.60146141052246 std=11.003746032714844
ys:nrmse  mean=0.07190509557149026 std=0.036570268050137245
ys:r2     mean=0.5277049210570895 std=0.5833276290199283
ys:adj-r2 mean=1.3823341115252132 std=0.472217604444704
--------------------
el:rmse   mean=0.05450901389122009 std=0.05049491673707962
el:nrmse  mean=0.2577125096874661 std=0.18575085056818125
el:r2     mean=0.41414076958069396 std=0.7769094941282769
el:adj-r2 mean=1.4742669960537238 std=0.6289267333419385


2020-07-06 09:47:06.106268
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=14.664776802062988 std=6.258081436157227
ys:nrmse  mean=0.05435679567540763 std=0.02170779839933676
ys:r2     mean=0.7837789593299876 std=0.2408020024296925
ys:adj-r2 mean=1.175036080542391 std=0.19493495434784633
--------------------
el:rmse   mean=0.016569143161177635 std=0.005572664551436901
el:nrmse  mean=0.10360997128030214 std=0.06856086056174668
el:r2     mean=0.97164026857268 std=0.019008225816059578
el:adj-r2 mean=1.022957877822116 std=0.01538761137490536


2020-07-06 10:15:48.642683
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=19.88016700744629 std=7.92717981338501
ys:nrmse  mean=0.07525743840418787 std=0.032956510452618416
ys:r2     mean=0.6818712357604829 std=0.29251338708634367
ys:adj-r2 mean=1.2575328091462759 std=0.23679655145084968
--------------------
el:rmse   mean=0.016007481142878532 std=0.006328882183879614
el:nrmse  mean=0.10180092635405702 std=0.07313108915327995
el:r2     mean=0.9723501378094324 std=0.0215050108998004
el:adj-r2 mean=1.0223832217733166 std=0.017408818347457417


2020-07-06 10:44:27.546797
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=17.78383445739746 std=7.931997776031494
ys:nrmse  mean=0.0686951251153641 std=0.036764869464049735
ys:r2     mean=0.7977063278382327 std=0.12809884869113533
ys:adj-r2 mean=1.1637615441309546 std=0.10369906798806192
--------------------
el:rmse   mean=0.049801651388406754 std=0.04611772671341896
el:nrmse  mean=0.25679498023054664 std=0.20421240320486986
el:r2     mean=0.6207081020895667 std=0.4911075260051057
el:adj-r2 mean=1.3070458221179697 std=0.39756323533746646


2020-07-06 11:09:09.910594
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=15.705760955810547 std=7.359018802642822
ys:nrmse  mean=0.06002447267826689 std=0.03137406990007916
ys:r2     mean=0.8084168397124163 std=0.1669541218980936
ys:adj-r2 mean=1.1550911297566155 std=0.1351533367746472
--------------------
el:rmse   mean=0.015465076081454754 std=0.0054848687723279
el:nrmse  mean=0.09720839565477256 std=0.066281229283275
el:r2     mean=0.9748855853439292 std=0.017762199264962458
el:adj-r2 mean=1.020330716626343 std=0.014378923214493437


2020-07-06 11:29:15.407059
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=18.355863571166992 std=6.054020404815674
ys:nrmse  mean=0.06986921861708557 std=0.02814750785271441
ys:r2     mean=0.7661800603570246 std=0.17024342361031633
ys:adj-r2 mean=1.1892828082824085 std=0.13781610482739898
--------------------
el:rmse   mean=0.015879159793257713 std=0.006068537011742592
el:nrmse  mean=0.1006136649475325 std=0.0710710248595169
el:r2     mean=0.9730516600328544 std=0.020356538378572583
el:adj-r2 mean=1.0218153228305464 std=0.01647910249693966


2020-07-06 11:49:32.805250
Learning rate: 0.0001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=20.99676513671875 std=10.029923439025879
ys:nrmse  mean=0.07985414286257307 std=0.041213399090673675
ys:r2     mean=0.6316035833679935 std=0.3488640916975965
ys:adj-r2 mean=1.2982256706068624 std=0.28241378851710197
--------------------
el:rmse   mean=0.05401989817619324 std=0.050818558782339096
el:nrmse  mean=0.25427332869453395 std=0.1872863933156488
el:r2     mean=0.41598675621299286 std=0.7781822123640332
el:adj-r2 mean=1.4727726259228155 std=0.6299570290565981


2020-07-06 12:09:29.609704
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=18.24334144592285 std=15.532601356506348
ys:nrmse  mean=0.07400324833650608 std=0.06907044612279545
ys:r2     mean=0.8225382250878274 std=0.1860702930580183
ys:adj-r2 mean=1.1436595320717589 std=0.15062833247553864
--------------------
el:rmse   mean=0.05480562523007393 std=0.05037645623087883
el:nrmse  mean=0.2608577419965852 std=0.18576762708502967
el:r2     mean=0.41218500813484676 std=0.7754663618164177
el:adj-r2 mean=1.475850231509886 std=0.6277584833751952


2020-07-06 12:29:53.214839
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=16.50067710876465 std=13.48984146118164
ys:nrmse  mean=0.0667096649467754 std=0.06024694741371457
ys:r2     mean=0.8564217718502691 std=0.1425817860321417
ys:adj-r2 mean=1.116229994216449 std=0.11542335059744807
--------------------
el:rmse   mean=0.015414861030876637 std=0.005332868080586195
el:nrmse  mean=0.0966365386666153 std=0.06516056735552031
el:r2     mean=0.97516572689411 std=0.017177892211057175
el:adj-r2 mean=1.0201039353714347 std=0.013905912742284374


2020-07-06 12:50:14.693103
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=16.602914810180664 std=11.35175895690918
ys:nrmse  mean=0.06611146837159428 std=0.051594743258174175
ys:r2     mean=0.8515139687650617 std=0.10631837912776766
ys:adj-r2 mean=1.1202029776663787 std=0.08606725929390717
--------------------
el:rmse   mean=0.09231305867433548 std=0.05925657972693443
el:nrmse  mean=0.6066990335817224 std=0.4912331970881326
el:r2     mean=-0.07181872714013608 std=0.8634003852299441
el:adj-r2 mean=1.8676627791134435 std=0.698943168995669


2020-07-06 13:10:37.967740
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=15.905938148498535 std=10.7981538772583
ys:nrmse  mean=0.06342487137488757 std=0.04925497247164137
ys:r2     mean=0.8694042984832883 std=0.09666774374015974
ys:adj-r2 mean=1.1057203297992428 std=0.0782548401706055
--------------------
el:rmse   mean=0.05078459158539772 std=0.04562678933143616
el:nrmse  mean=0.26561917279032093 std=0.20232460959875692
el:r2     mean=0.6157424927147149 std=0.48786380219771114
el:adj-r2 mean=1.311065601135707 std=0.3949373636838614


2020-07-06 13:30:57.616915
Learning rate: 0.0005, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=16.480318069458008 std=11.960281372070312
ys:nrmse  mean=0.06600446868331737 std=0.05412194436190532
ys:r2     mean=0.8585471919086665 std=0.116287828776817
ys:adj-r2 mean=1.1145094160739368 std=0.09413776615266137
--------------------
el:rmse   mean=0.0165450107306242 std=0.0068175774067640305
el:nrmse  mean=0.1056847342894212 std=0.07753160557966737
el:r2     mean=0.9700705255459567 std=0.02408360072625999
el:adj-r2 mean=1.0242286221770824 std=0.019496248206972384


2020-07-06 13:50:56.996670
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=21.2534122467041 std=17.828693389892578
ys:nrmse  mean=0.0860885324416697 std=0.07941778163294208
ys:r2     mean=0.7593694409570726 std=0.2463186787158994
ys:adj-r2 mean=1.1947961668442746 std=0.19940083515096618
--------------------
el:rmse   mean=0.017856966704130173 std=0.008476095274090767
el:nrmse  mean=0.11614416674821866 std=0.09138239927541222
el:r2     mean=0.9635349673441279 std=0.03293735216112492
el:adj-r2 mean=1.0295193121499917 std=0.02666357079710107


2020-07-06 14:11:12.662951
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=18.484968185424805 std=14.365873336791992
ys:nrmse  mean=0.07440067901936022 std=0.06451263681413767
ys:r2     mean=0.8200747957190581 std=0.16401667804851047
ys:adj-r2 mean=1.1456537367988577 std=0.13277540603927038
--------------------
el:rmse   mean=0.016118643805384636 std=0.0050949277356266975
el:nrmse  mean=0.09972536009714679 std=0.06213826652785245
el:r2     mean=0.9738288461911399 std=0.015576966016793531
el:adj-r2 mean=1.0211861721309823 std=0.012609924870737595


2020-07-06 14:31:17.802333
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=20.6105899810791 std=14.94091796875
ys:nrmse  mean=0.08243711349636153 std=0.06752197274435658
ys:r2     mean=0.7726680017303912 std=0.18006398406851112
ys:adj-r2 mean=1.1840306652658736 std=0.14576608234117563
--------------------
el:rmse   mean=0.0961524248123169 std=0.06050242483615875
el:nrmse  mean=0.6007614219685705 std=0.4890098857288827
el:r2     mean=-0.27466485516131317 std=0.911401808828616
el:adj-r2 mean=2.031871549416301 std=0.7378014642898318


2020-07-06 14:51:19.767073
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=18.961618423461914 std=14.356894493103027
ys:nrmse  mean=0.07618393050096021 std=0.06466034985814295
ys:r2     mean=0.8121818633803798 std=0.16548562029918426
ys:adj-r2 mean=1.1520432534539782 std=0.13396454976600636
--------------------
el:rmse   mean=0.0584096722304821 std=0.0655074194073677
el:nrmse  mean=0.4487801693444921 std=0.5605544685218256
el:r2     mean=0.2814696089288011 std=0.9966155189797079
el:adj-r2 mean=1.5816674594385898 std=0.8067839915550016


2020-07-06 15:11:21.871208
Learning rate: 0.001, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=19.027963638305664 std=14.353899002075195
ys:nrmse  mean=0.07649273894428542 std=0.0646421821717138
ys:r2     mean=0.8140988580315621 std=0.1663735340277491
ys:adj-r2 mean=1.1504914006411164 std=0.13468333707008254
--------------------
el:rmse   mean=0.017771365121006966 std=0.00786515697836876
el:nrmse  mean=0.11461604901360761 std=0.08675178398608374
el:r2     mean=0.9648993030400684 std=0.029972916007821787
el:adj-r2 mean=1.0284148499199448 std=0.02426378914918909


