2020-06-06 12:33:11.345474
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000
Overall Results
ys:nrmse  mean=0.05859639945576711 std=0.04841539709209491
ys:r2     mean=0.5810175080313021 std=0.6275093510902937
ys:adj-r2 mean=1.5145012195838743 std=0.7768397658982715
--------------------
el:rmse   mean=0.016055867075920105 std=0.004340739920735359
el:nrmse  mean=0.09830145374606367 std=0.05407126458089101
el:r2     mean=0.969134155382382 std=0.012069665562221317
el:adj-r2 mean=1.0370996205268583 std=0.015788846882393893


2020-06-08 08:15:52.956689
Learning rate: 0.0003, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=14.52215576171875 std=13.185670852661133
ys:nrmse  mean=0.054118930766004325 std=0.0463473589050904
ys:r2     mean=0.6412701541593684 std=0.5718165370650885
ys:adj-r2 mean=1.4408975457588469 std=0.7075671108250946
--------------------
el:rmse   mean=0.016261518001556396 std=0.0040242052637040615
el:nrmse  mean=0.09861850719640068 std=0.05282037040188483
el:r2     mean=0.9673269728424687 std=0.013808254733784999
el:adj-r2 mean=1.0392953145242305 std=0.01794814322880523


2020-06-08 09:00:56.604503
Learning rate: 0.0005, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=14.356201171875 std=15.420549392700195
ys:nrmse  mean=0.052360215038418076 std=0.05396537231062207
ys:r2     mean=0.5668020275461731 std=0.7267214441528398
ys:adj-r2 mean=1.5333224299332795 std=0.8986679421467831
--------------------
el:rmse   mean=0.016104882583022118 std=0.004046947695314884
el:nrmse  mean=0.0974421947385766 std=0.05232049198095185
el:r2     mean=0.9677036750710037 std=0.014285972267636561
el:adj-r2 mean=1.0388633807364962 std=0.018504029543816136


2020-06-08 09:56:33.882367
Learning rate: 0.0005, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=11.680845260620117 std=9.726896286010742
ys:nrmse  mean=0.04323791337314568 std=0.0342396320578558
ys:r2     mean=0.7644546564252058 std=0.3284420669747444
ys:adj-r2 mean=1.2897584680625016 std=0.4064925384452606
--------------------
el:rmse   mean=0.016483400017023087 std=0.004209714476019144
el:nrmse  mean=0.10062507331772648 std=0.05363763920108287
el:r2     mean=0.967743294539259 std=0.01121752649793198
el:adj-r2 mean=1.038744422167715 std=0.014859876658886283


2020-06-08 10:54:40.321529
Learning rate: 0.0005, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=13.437527656555176 std=8.761117935180664
ys:nrmse  mean=0.05049414769456858 std=0.03149957038856975
ys:r2     mean=0.7565124659971805 std=0.2960552512618397
ys:adj-r2 mean=1.2969166294402363 std=0.3678659522576606
--------------------
el:rmse   mean=0.015757214277982712 std=0.004377978388220072
el:nrmse  mean=0.09664592103504445 std=0.054382566510040524
el:r2     mean=0.9699276700424374 std=0.012769075800637998
el:adj-r2 mean=1.0361216912581344 std=0.016551211450062418


2020-06-08 11:39:27.509450
Learning rate: 0.001, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=8.77491283416748 std=4.345064640045166
ys:nrmse  mean=0.03393280169931996 std=0.01945716775533762
ys:r2     mean=0.9232479093956293 std=0.04157427581379596
ys:adj-r2 mean=1.0908505615714095 std=0.049921935303084405
--------------------
el:rmse   mean=0.015951858833432198 std=0.004651978146284819
el:nrmse  mean=0.09842853523116075 std=0.05507272920591535
el:r2     mean=0.9704000961293955 std=0.011364383449393934
el:adj-r2 mean=1.0354812841575094 std=0.01480683769765256


2020-06-08 12:31:17.838275
Learning rate: 0.001, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=9.334574699401855 std=3.257632255554199
ys:nrmse  mean=0.035812854267054786 std=0.015104890833604905
ys:r2     mean=0.9139566317896033 std=0.03711051194493171
ys:adj-r2 mean=1.101743904177861 std=0.04548297964253381
--------------------
el:rmse   mean=0.016233082860708237 std=0.004057059995830059
el:nrmse  mean=0.09883640417265808 std=0.05315834991932821
el:r2     mean=0.9679830349440017 std=0.01252151730007874
el:adj-r2 mean=1.0384410163643136 std=0.016355518711906762


2020-06-08 13:33:26.714324
Learning rate: 0.001, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=7.913265228271484 std=2.3811728954315186
ys:nrmse  mean=0.030539290007322473 std=0.012361476273213781
ys:r2     mean=0.9319696444427377 std=0.05249303252271417
ys:adj-r2 mean=1.0817732230484185 std=0.06585850205393753
--------------------
el:rmse   mean=0.015907419845461845 std=0.0045030685141682625
el:nrmse  mean=0.09805689194586086 std=0.05558914125683291
el:r2     mean=0.969772446132267 std=0.012349559876939175
el:adj-r2 mean=1.0362711222985586 std=0.01602046023308387


2020-06-08 14:20:18.384634
Learning rate: 0.003, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=10.219660758972168 std=3.8638923168182373
ys:nrmse  mean=0.039174290006399964 std=0.01705310956070159
ys:r2     mean=0.9007041454952605 std=0.044017580543208826
ys:adj-r2 mean=1.1173552540498435 std=0.05381162843697517
--------------------
el:rmse   mean=0.018693987280130386 std=0.0032842198852449656
el:nrmse  mean=0.10767366902708071 std=0.04524848604320701
el:r2     mean=0.9523051959541655 std=0.028393703308272046
el:adj-r2 mean=1.0576134216068978 std=0.03599104940097354


2020-06-08 15:16:37.046976
Learning rate: 0.003, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=8.992473602294922 std=4.069931983947754
ys:nrmse  mean=0.034962542783562825 std=0.01851797572029084
ys:r2     mean=0.9264932524852616 std=0.04096922569019673
ys:adj-r2 mean=1.0851262717637933 std=0.04477237010651262
--------------------
el:rmse   mean=0.018693219870328903 std=0.003175052348524332
el:nrmse  mean=0.10911695595399573 std=0.047846270490173155
el:r2     mean=0.9525581890154479 std=0.028569026314013188
el:adj-r2 mean=1.0571073886444045 std=0.036199993963854725


2020-06-08 16:17:34.492940
Learning rate: 0.003, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=9.619569778442383 std=4.915936470031738
ys:nrmse  mean=0.03737615252348407 std=0.022005462178165198
ys:r2     mean=0.9149166763459613 std=0.04487151364488302
ys:adj-r2 mean=1.1003059826137147 std=0.052401973685482856
--------------------
el:rmse   mean=0.01748012937605381 std=0.0026914002373814583
el:nrmse  mean=0.10523309508358994 std=0.05137097811609263
el:r2     mean=0.9611325764681269 std=0.01669573040067433
el:adj-r2 mean=1.046415538377149 std=0.02099547359949613


2020-06-08 17:02:31.431656
Learning rate: 0.005, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=11.416069030761719 std=5.44656229019165
ys:nrmse  mean=0.04467153014972863 std=0.02498727928807071
ys:r2     mean=0.8970271816450778 std=0.0441114303781626
ys:adj-r2 mean=1.1198218230516703 std=0.04641610452875874
--------------------
el:rmse   mean=0.0684567391872406 std=0.06024947017431259
el:nrmse  mean=0.4008791515832509 std=0.4209463280952654
el:r2     mean=-0.5862844110104786 std=2.30897314481399
el:adj-r2 mean=2.913137072976765 std=2.8494846173616653


2020-06-08 17:52:53.604560
Learning rate: 0.005, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=11.604791641235352 std=6.318446636199951
ys:nrmse  mean=0.04536408254647778 std=0.028210169705653574
ys:r2     mean=0.8750653214000164 std=0.07571072840457016
ys:adj-r2 mean=1.1481062157148927 std=0.08901168646770927
--------------------
el:rmse   mean=0.02109256386756897 std=0.005167703609913588
el:nrmse  mean=0.11867362223332192 std=0.0482694768053607
el:r2     mean=0.923117541873929 std=0.08218576485529698
el:adj-r2 mean=1.0925384339248665 std=0.10236378660605346


2020-06-08 18:53:09.731734
Learning rate: 0.005, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=11.603898048400879 std=4.465954780578613
ys:nrmse  mean=0.04489406667595907 std=0.021188850467676497
ys:r2     mean=0.8736569542864201 std=0.05566539180388442
ys:adj-r2 mean=1.148344730485894 std=0.0652693733227424
--------------------
el:rmse   mean=0.01684091053903103 std=0.005063541699200869
el:nrmse  mean=0.0959031535392484 std=0.04863787649386479
el:r2     mean=0.9562722472006622 std=0.03578249522347048
el:adj-r2 mean=1.0530416860709562 std=0.044748305241346834


2020-06-08 19:44:44.568641
Learning rate: 0.01, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=15.890271186828613 std=16.225534439086914
ys:nrmse  mean=0.05926338039779806 std=0.057314351414310294
ys:r2     mean=0.5423956380348158 std=0.7945260372394619
ys:adj-r2 mean=1.5617134104227537 std=0.9830898915509504
--------------------
el:rmse   mean=0.07504452019929886 std=0.030915897339582443
el:nrmse  mean=0.38432066785922936 std=0.11464255503254692
el:r2     mean=-0.2635988885988422 std=1.7196823464452573
el:adj-r2 mean=2.5416028049749664 std=2.1318757644642448


2020-06-08 20:43:49.602937
Learning rate: 0.01, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=16.261199951171875 std=13.74661922454834
ys:nrmse  mean=0.059813533676962585 std=0.04799577478617226
ys:r2     mean=0.485225986300609 std=0.6683409355957864
ys:adj-r2 mean=1.6333048204072842 std=0.8273940558194691
--------------------
el:rmse   mean=0.09126932919025421 std=0.07719212770462036
el:nrmse  mean=0.6226358996893037 std=0.6832652783792602
el:r2     mean=-0.7018348336702713 std=1.8622517090732482
el:adj-r2 mean=2.9840772335333297 std=2.1145895152730296


2020-06-08 21:43:04.155489
Learning rate: 0.01, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=9.94669246673584 std=3.9688801765441895
ys:nrmse  mean=0.03839676787544277 std=0.018356489972332274
ys:r2     mean=0.9082308934740098 std=0.03678068512481556
ys:adj-r2 mean=1.1077316438624867 std=0.042555267995153294
--------------------
el:rmse   mean=0.03904590755701065 std=0.02325228974223137
el:nrmse  mean=0.25168395056697906 std=0.18036925304668927
el:r2     mean=0.8103422624899572 std=0.14739933363674815
el:adj-r2 mean=1.2168804006288405 std=0.1633367453378128


2020-06-08 22:27:16.683694
Learning rate: 0.0001, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=16.00237464904785 std=13.194754600524902
ys:nrmse  mean=0.05804280762383378 std=0.045845449492112826
ys:r2     mean=0.5316099589035055 std=0.5894572880643524
ys:adj-r2 mean=1.5712710934377552 std=0.7307639101508119
--------------------
el:rmse   mean=0.017868194729089737 std=0.005720931105315685
el:nrmse  mean=0.10712826347800615 std=0.0628717408830256
el:r2     mean=0.9582173322270326 std=0.024213773065796446
el:adj-r2 mean=1.050512176562465 std=0.030771634549320064


2020-06-08 23:18:39.775072
Learning rate: 0.0001, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=19.383342742919922 std=20.571508407592773
ys:nrmse  mean=0.06976263486276633 std=0.07201274288345419
ys:r2     mean=0.07907726271079688 std=1.289296309552483
ys:adj-r2 mean=2.1349459883013155 std=1.5943918404152058
--------------------
el:rmse   mean=0.01788395084440708 std=0.005655206274241209
el:nrmse  mean=0.10761111934057721 std=0.06319928952180677
el:r2     mean=0.9582315084802969 std=0.024087366995523312
el:adj-r2 mean=1.050526672670473 std=0.030647604162006282


2020-06-09 00:23:50.164013
Learning rate: 0.0001, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=20.987024307250977 std=22.560558319091797
ys:nrmse  mean=0.07563721466008681 std=0.0789962998113378
ys:r2     mean=-0.020219383019651715 std=1.5350299856702443
ys:adj-r2 mean=2.255921425321216 std=1.8987000943831926
--------------------
el:rmse   mean=0.017708655446767807 std=0.005775787401944399
el:nrmse  mean=0.10650608098517089 std=0.06337134872273896
el:r2     mean=0.9589300101200775 std=0.024176634200578282
el:adj-r2 mean=1.0496661445121382 std=0.03071179705775795


2020-06-09 01:11:32.222391
Learning rate: 0.0003, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=13.07335376739502 std=9.142251968383789
ys:nrmse  mean=0.04852413677648724 std=0.033201586611266744
ys:r2     mean=0.6650021610843405 std=0.3738006428702661
ys:adj-r2 mean=1.4129772885801493 std=0.46246853774141516
--------------------
el:rmse   mean=0.017813781276345253 std=0.005728629417717457
el:nrmse  mean=0.10735649385002674 std=0.06363987912334179
el:r2     mean=0.9585066945256703 std=0.02425667090360336
el:adj-r2 mean=1.05016344174398 std=0.030835991524696106


2020-06-09 02:01:50.106274
Learning rate: 0.0003, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=13.02653694152832 std=8.40247917175293
ys:nrmse  mean=0.048841431037423604 std=0.030156103660143353
ys:r2     mean=0.773170802834404 std=0.2786017525361058
ys:adj-r2 mean=1.2774807144961817 std=0.34578086563733085
--------------------
el:rmse   mean=0.017845291644334793 std=0.005753424949944019
el:nrmse  mean=0.10764091250375019 std=0.06385010808513475
el:r2     mean=0.9584883891978302 std=0.024129887376292146
el:adj-r2 mean=1.0501480247310293 std=0.030678203064117955


2020-06-09 02:56:45.784975
Learning rate: 0.0003, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=12.848858833312988 std=11.442839622497559
ys:nrmse  mean=0.046854256685713316 std=0.03982543484124092
ys:r2     mean=0.6919635012982621 std=0.4406173231289312
ys:adj-r2 mean=1.3774305076822775 std=0.5458588494162592
--------------------
el:rmse   mean=0.017816293984651566 std=0.0056824772618710995
el:nrmse  mean=0.10709988611706489 std=0.06303044790023625
el:r2     mean=0.9584019976752594 std=0.024266763759044706
el:adj-r2 mean=1.050285821235467 std=0.030843435843703332


2020-06-09 03:32:50.268636
Learning rate: 0.0005, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=12.2298583984375 std=7.27429723739624
ys:nrmse  mean=0.04607215450366847 std=0.02648818303292504
ys:r2     mean=0.8082161654153028 std=0.2128899446266157
ys:adj-r2 mean=1.2333433894710117 std=0.26498910192951863
--------------------
el:rmse   mean=0.017736632376909256 std=0.005736165214329958
el:nrmse  mean=0.10619904337046382 std=0.06256450857698177
el:r2     mean=0.9587808370926906 std=0.023967314906749523
el:adj-r2 mean=1.0498794093609198 std=0.03045340322702108


2020-06-09 04:13:14.460928
Learning rate: 0.0005, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=11.405181884765625 std=9.404781341552734
ys:nrmse  mean=0.04207818471926601 std=0.0329446286524611
ys:r2     mean=0.7588892366698665 std=0.31542242465239356
ys:adj-r2 mean=1.2967557011815694 std=0.3903949623924535
--------------------
el:rmse   mean=0.018464555963873863 std=0.00549391470849514
el:nrmse  mean=0.11081858201041372 std=0.06351604698408927
el:r2     mean=0.9536576624935267 std=0.029013264385551192
el:adj-r2 mean=1.0561065259210476 std=0.036771689212051824


2020-06-09 05:01:03.681069
Learning rate: 0.0005, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=14.07177448272705 std=9.562254905700684
ys:nrmse  mean=0.05235260361985259 std=0.03353972455926369
ys:r2     mean=0.7154288132680457 std=0.3615787108820816
ys:adj-r2 mean=1.3473367376446213 std=0.4488886252258821
--------------------
el:rmse   mean=0.017578598111867905 std=0.005847597029060125
el:nrmse  mean=0.10680365294172493 std=0.06455014487192835
el:r2     mean=0.9605849819448797 std=0.022488748856320073
el:adj-r2 mean=1.047603880599509 std=0.028632143739736365


2020-06-09 05:37:52.009297
Learning rate: 0.001, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=8.968122482299805 std=3.0309112071990967
ys:nrmse  mean=0.034150415734433906 std=0.013507994650491701
ys:r2     mean=0.9120143246088439 std=0.04733552241162869
ys:adj-r2 mean=1.1049000382412062 std=0.059567665771514414
--------------------
el:rmse   mean=0.017164791002869606 std=0.005985626485198736
el:nrmse  mean=0.10338822161626034 std=0.06354352061273286
el:r2     mean=0.961599380170943 std=0.02318723739314267
el:adj-r2 mean=1.0464900857653223 std=0.029405843324282886


2020-06-09 06:20:48.794185
Learning rate: 0.001, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=7.930717468261719 std=1.7613017559051514
ys:nrmse  mean=0.030090257790625408 std=0.008925589954349179
ys:r2     mean=0.9230586319257357 std=0.0547106743389697
ys:adj-r2 mean=1.0919687280106927 std=0.06827722854701201
--------------------
el:rmse   mean=0.01785312592983246 std=0.005679730791598558
el:nrmse  mean=0.10667457661012927 std=0.0624222602138614
el:r2     mean=0.9570517103094683 std=0.026574034993131587
el:adj-r2 mean=1.0519731326060278 std=0.03366612628623334


2020-06-09 07:08:50.748327
Learning rate: 0.001, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=9.548632621765137 std=6.555522441864014
ys:nrmse  mean=0.03769700491522375 std=0.029026696437529944
ys:r2     mean=0.9219150851069614 std=0.06612605244627374
ys:adj-r2 mean=1.0901233004024333 std=0.07237613350340599
--------------------
el:rmse   mean=0.017137620598077774 std=0.006186094135046005
el:nrmse  mean=0.10454155880698306 std=0.06578605822742509
el:r2     mean=0.9623731864777989 std=0.022974318591528025
el:adj-r2 mean=1.0454089533701154 std=0.02912411784505908


2020-06-09 07:45:50.888527
Learning rate: 0.003, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=10.780303001403809 std=3.9567723274230957
ys:nrmse  mean=0.04163277814870796 std=0.018597564370084724
ys:r2     mean=0.8902949557289694 std=0.05113851873829848
ys:adj-r2 mean=1.1306970688687619 std=0.06435409686148312
--------------------
el:rmse   mean=0.01760706678032875 std=0.003793503390625119
el:nrmse  mean=0.10678179544986466 std=0.05695499310033427
el:r2     mean=0.9615851167527646 std=0.01527047548153199
el:adj-r2 mean=1.0454086042549007 std=0.018181689283370273


2020-06-09 08:28:33.056798
Learning rate: 0.003, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=11.396560668945312 std=6.154809951782227
ys:nrmse  mean=0.04496819435153558 std=0.027835867366800836
ys:r2     mean=0.9054383436464544 std=0.04980807770739751
ys:adj-r2 mean=1.1104033694724873 std=0.05413480430208582
--------------------
el:rmse   mean=0.02192016877233982 std=0.005889831576496363
el:nrmse  mean=0.1336080561805592 std=0.07426084351142198
el:r2     mean=0.9371010222913467 std=0.032424983986292406
el:adj-r2 mean=1.075164597556379 std=0.0410253569010045


2020-06-09 09:16:53.264969
Learning rate: 0.003, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=10.76757526397705 std=4.571135520935059
ys:nrmse  mean=0.0420329106099461 std=0.021693345636188032
ys:r2     mean=0.9027222925549993 std=0.03578811572759348
ys:adj-r2 mean=1.1142838820482903 std=0.04094516595007557
--------------------
el:rmse   mean=0.017703469842672348 std=0.004038186278194189
el:nrmse  mean=0.10788779316774724 std=0.05955641330019383
el:r2     mean=0.9606876845582828 std=0.017149760185923874
el:adj-r2 mean=1.0464977316311344 std=0.020385337128423515


2020-06-09 09:53:48.068646
Learning rate: 0.005, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=9.329458236694336 std=3.2037556171417236
ys:nrmse  mean=0.03558125794313292 std=0.014259277271792185
ys:r2     mean=0.9106858963771225 std=0.040765281200355406
ys:adj-r2 mean=1.1052430135582587 std=0.04848461155331461
--------------------
el:rmse   mean=0.02997494302690029 std=0.020159905776381493
el:nrmse  mean=0.1503075599051781 std=0.06157608614150146
el:r2     mean=0.6772672154932898 std=0.5682888995578824
el:adj-r2 mean=1.3962060962820029 std=0.7031921020915337


2020-06-09 10:40:23.951879
Learning rate: 0.005, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=10.529313087463379 std=5.433528423309326
ys:nrmse  mean=0.040725489302903206 std=0.02375717107713126
ys:r2     mean=0.9006605930165017 std=0.05346630068355139
ys:adj-r2 mean=1.1155592086571793 std=0.06003860836287328
--------------------
el:rmse   mean=0.04419063776731491 std=0.04438761621713638
el:nrmse  mean=0.3009085543318904 std=0.367144215783192
el:r2     mean=0.6291609003347485 std=0.6115485317656979
el:adj-r2 mean=1.4549056019476314 std=0.7570475844813431


2020-06-09 11:34:17.872263
Learning rate: 0.005, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=10.325596809387207 std=5.065450191497803
ys:nrmse  mean=0.04010616991861142 std=0.023074262286921648
ys:r2     mean=0.9004023017413108 std=0.04987213257593303
ys:adj-r2 mean=1.117131088419422 std=0.05787336462470453
--------------------
el:rmse   mean=0.06666974723339081 std=0.054742030799388885
el:nrmse  mean=0.37647480377514747 std=0.35091220545841434
el:r2     mean=-0.436359844421413 std=2.0911251392883163
el:adj-r2 mean=2.772089641791342 std=2.58463673621205


2020-06-09 12:14:34.078105
Learning rate: 0.01, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=9.887062072753906 std=4.831523895263672
ys:nrmse  mean=0.038581148212004035 std=0.021857473695785338
ys:r2     mean=0.9193880868731087 std=0.041262095342531564
ys:adj-r2 mean=1.0932284403035955 std=0.04369409785172074
--------------------
el:rmse   mean=0.2560291886329651 std=0.255449116230011
el:nrmse  mean=1.3829884224953 std=1.1808735537712187
el:r2     mean=-11.773719410686246 std=18.771093134183694
el:adj-r2 mean=15.373246765210116 std=20.785601801805683


2020-06-09 12:57:33.593137
Learning rate: 0.01, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=13.986539840698242 std=6.715569972991943
ys:nrmse  mean=0.05336326040210693 std=0.026089369630397697
ys:r2     mean=0.8075021480346573 std=0.179734693996433
ys:adj-r2 mean=1.232656765079245 std=0.22448826776086567
--------------------
el:rmse   mean=0.20860572159290314 std=0.23525266349315643
el:nrmse  mean=1.0599138684473741 std=1.0060715906927151
el:r2     mean=-8.496762503694772 std=16.017460847941543
el:adj-r2 mean=11.647683736947288 std=17.757715099504605


2020-06-09 13:46:21.498663
Learning rate: 0.01, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=11.705137252807617 std=5.041381359100342
ys:nrmse  mean=0.04501844584689591 std=0.022853402197785703
ys:r2     mean=0.8606589531219566 std=0.07009610168859494
ys:adj-r2 mean=1.1625724329840321 std=0.07974997837736161
--------------------
el:rmse   mean=0.49501362442970276 std=0.8196300268173218
el:nrmse  mean=3.6878832158930757 std=6.430376112263083
el:r2     mean=-82.64673998407822 std=164.27350243440554
el:adj-r2 mean=104.27857863495538 std=202.9510452658271


2020-06-09 14:27:18.683757
Learning rate: 0.0001, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=22.66939926147461 std=18.894363403320312
ys:nrmse  mean=0.08346026816015273 std=0.06656693048348072
ys:r2     mean=0.10552667394984869 std=1.2267686577763004
ys:adj-r2 mean=2.098810219020598 std=1.518972144410122
--------------------
el:rmse   mean=0.04470934718847275 std=0.020132411271333694
el:nrmse  mean=0.23792633592013565 std=0.08764646867461275
el:r2     mean=0.6547833141877675 std=0.33113089506615057
el:adj-r2 mean=1.4098881730218686 std=0.40274211168023755


2020-06-09 15:14:59.335096
Learning rate: 0.0001, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=17.79657554626465 std=15.107563972473145
ys:nrmse  mean=0.06565282542036141 std=0.05308780612112508
ys:r2     mean=0.4422163136732832 std=0.7849228645907501
ys:adj-r2 mean=1.6859166967663182 std=0.9715154665263048
--------------------
el:rmse   mean=0.0367903858423233 std=0.012796401046216488
el:nrmse  mean=0.21178940288156323 std=0.10400280290425343
el:r2     mean=0.7347927922639372 std=0.3220533493998141
el:adj-r2 mean=1.3238760003312453 std=0.3999120015121435


2020-06-09 16:08:54.762188
Learning rate: 0.0001, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=16.35439682006836 std=12.581294059753418
ys:nrmse  mean=0.061594798256493256 std=0.04694602890368993
ys:r2     mean=0.6462552473047174 std=0.476819112210769
ys:adj-r2 mean=1.434378051159832 std=0.590520530332267
--------------------
el:rmse   mean=0.039560504257678986 std=0.019838780164718628
el:nrmse  mean=0.21364740439879154 std=0.09042604436274745
el:r2     mean=0.7746153205655263 std=0.192061692579917
el:adj-r2 mean=1.2630463909023626 std=0.21483767392937594


2020-06-09 16:51:20.125102
Learning rate: 0.0003, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=19.369487762451172 std=21.588790893554688
ys:nrmse  mean=0.06952572458301867 std=0.07560140767574453
ys:r2     mean=0.06363166031100738 std=1.3799432372167724
ys:adj-r2 mean=2.153614018346297 std=1.7065284192739383
--------------------
el:rmse   mean=0.04566597566008568 std=0.019082140177488327
el:nrmse  mean=0.24275496044738323 std=0.08105341302969833
el:r2     mean=0.6500921001109256 std=0.3270057152951296
el:adj-r2 mean=1.4156231122748295 std=0.3977147671625107


2020-06-09 17:39:13.139200
Learning rate: 0.0003, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=16.29942512512207 std=16.415115356445312
ys:nrmse  mean=0.05976359393921053 std=0.0575090516277804
ys:r2     mean=0.45835266346443654 std=0.8455589528730233
ys:adj-r2 mean=1.667477822353069 std=1.0454816545160388
--------------------
el:rmse   mean=0.041782356798648834 std=0.0186422411352396
el:nrmse  mean=0.2314592097280664 std=0.09571508638031578
el:r2     mean=0.7616151500879594 std=0.18305302214488448
el:adj-r2 mean=1.27773750618397 std=0.2042992657968239


2020-06-09 18:28:52.055666
Learning rate: 0.0003, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=15.286672592163086 std=13.920141220092773
ys:nrmse  mean=0.057300886220757886 std=0.04945640123737642
ys:r2     mean=0.6384794577965265 std=0.6179365104403033
ys:adj-r2 mean=1.444446059503422 std=0.7644215414026221
--------------------
el:rmse   mean=0.04164711385965347 std=0.018751082941889763
el:nrmse  mean=0.22986778371536368 std=0.09431614048923412
el:r2     mean=0.7611330753054028 std=0.18564290804113376
el:adj-r2 mean=1.2784512740106326 std=0.207614732151329


2020-06-09 19:08:12.830241
Learning rate: 0.0005, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=9.50078010559082 std=7.601458549499512
ys:nrmse  mean=0.034656431881734485 std=0.026411925781719383
ys:r2     mean=0.8254786798502884 std=0.2135612498163649
ys:adj-r2 mean=1.2142255685603498 std=0.26468490727261057
--------------------
el:rmse   mean=0.04598799720406532 std=0.018808787688612938
el:nrmse  mean=0.2446338247468888 std=0.07995581093266489
el:r2     mean=0.6474871944467633 std=0.3273037720113955
el:adj-r2 mean=1.4187148753752066 std=0.39827650010446225


2020-06-09 19:52:53.075688
Learning rate: 0.0005, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=12.443705558776855 std=10.643726348876953
ys:nrmse  mean=0.046006468029745076 std=0.0373721627976779
ys:r2     mean=0.7228778300487997 std=0.38918860862473525
ys:adj-r2 mean=1.3410677091901984 std=0.4815760398515812
--------------------
el:rmse   mean=0.04812057316303253 std=0.018288765102624893
el:nrmse  mean=0.26113257694070435 std=0.09458600386690515
el:r2     mean=0.6314200650378308 std=0.31630967914648606
el:adj-r2 mean=1.438697718451203 std=0.38530502145906265


2020-06-09 20:47:57.983043
Learning rate: 0.0005, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=10.481036186218262 std=9.179638862609863
ys:nrmse  mean=0.03860214255126707 std=0.032137288195654944
ys:r2     mean=0.7882585367579076 std=0.28807048698104964
ys:adj-r2 mean=1.260773989504108 std=0.35638883235469837
--------------------
el:rmse   mean=0.04174919053912163 std=0.018671542406082153
