2020-06-06 12:27:28.815879
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000
Overall Results
ys:nrmse  mean=0.07289488826024611 std=0.07379533456842088
ys:r2     mean=0.10281801965092345 std=1.3644058891824986
ys:adj-r2 mean=2.1031745481281874 std=1.6881778498158702
--------------------
el:rmse   mean=0.016358856111764908 std=0.0037167463451623917
el:nrmse  mean=0.09935668904274705 std=0.05189182989595419
el:r2     mean=0.967267248384198 std=0.01228833981274337
el:adj-r2 mean=1.039332386839447 std=0.01613151177047242


2020-06-07 23:00:18.964256
Learning rate: 0.0003, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=17.05851173400879 std=16.781681060791016
ys:nrmse  mean=0.06250879403443813 std=0.0585467247658575
ys:r2     mean=0.4532313316448695 std=0.9042427164575201
ys:adj-r2 mean=1.6710836213896099 std=1.119089540327723
--------------------
el:rmse   mean=0.015810061246156693 std=0.0038531802129000425
el:nrmse  mean=0.0960288764645793 std=0.05140736599821553
el:r2     mean=0.9691030755586378 std=0.012935757072763666
el:adj-r2 mean=1.0371538745942448 std=0.01682027100628971


2020-06-07 23:40:46.206562
Learning rate: 0.0005, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=18.752099990844727 std=20.86647605895996
ys:nrmse  mean=0.06767001235074648 std=0.07312575328390197
ys:r2     mean=0.19559982587834374 std=1.291475040475943
ys:adj-r2 mean=1.9892637009225211 std=1.597726179646243
--------------------
el:rmse   mean=0.01568017154932022 std=0.004101025406271219
el:nrmse  mean=0.09594758236407967 std=0.052390764531996974
el:r2     mean=0.9705593949645952 std=0.011139526899740402
el:adj-r2 mean=1.0353339810165607 std=0.014583937607891666


2020-06-08 00:22:52.224071
Learning rate: 0.0005, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=18.8189754486084 std=17.197044372558594
ys:nrmse  mean=0.06884383722875657 std=0.06004931932275714
ys:r2     mean=0.33210020550751007 std=0.9839657607431046
ys:adj-r2 mean=1.8205412163331212 std=1.2179725316045051
--------------------
el:rmse   mean=0.0157222468405962 std=0.004276406019926071
el:nrmse  mean=0.09674193241198031 std=0.05323027934380566
el:r2     mean=0.97102216619238 std=0.010302115683572659
el:adj-r2 mean=1.034723162507046 std=0.013514298989019936


2020-06-08 01:07:49.467090
Learning rate: 0.0005, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=17.896446228027344 std=17.82185173034668
ys:nrmse  mean=0.06576469793722502 std=0.0623056499448577
ys:r2     mean=0.3792710714151619 std=1.012550801065092
ys:adj-r2 mean=1.7639275021410163 std=1.2523780635263533
--------------------
el:rmse   mean=0.01624397002160549 std=0.0036528955679386854
el:nrmse  mean=0.09783918380226728 std=0.050197995667732837
el:r2     mean=0.9672872390433154 std=0.013304886435715976
el:adj-r2 mean=1.0393571317283308 std=0.01737075715310513


2020-06-08 01:44:33.657318
Learning rate: 0.001, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=18.824508666992188 std=18.401451110839844
ys:nrmse  mean=0.06841935320347807 std=0.06430946910357788
ys:r2     mean=0.22886091663028846 std=1.0827529900805621
ys:adj-r2 mean=1.9488478975483325 std=1.3399192423696418
--------------------
el:rmse   mean=0.01610095426440239 std=0.004019526764750481
el:nrmse  mean=0.09842409568171899 std=0.05295057411748217
el:r2     mean=0.968885754712056 std=0.011267937361946727
el:adj-r2 mean=1.037352254953928 std=0.01482189592808839


2020-06-08 02:24:16.417270
Learning rate: 0.001, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=18.61063003540039 std=18.5955867767334
ys:nrmse  mean=0.068812995690916 std=0.06505866254515474
ys:r2     mean=0.35812381454809683 std=1.0994513094859242
ys:adj-r2 mean=1.7894637045176345 std=1.3599436084464362
--------------------
el:rmse   mean=0.01568816974759102 std=0.004191379528492689
el:nrmse  mean=0.09655650777534688 std=0.053947728058678444
el:r2     mean=0.9704078311672566 std=0.011353027830459177
el:adj-r2 mean=1.0353903616629108 std=0.014682078416715871


2020-06-08 03:05:40.818341
Learning rate: 0.001, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=20.31998062133789 std=19.95951271057129
ys:nrmse  mean=0.07474580630812366 std=0.06980737643069329
ys:r2     mean=0.18880323894875764 std=1.2738615486057188
ys:adj-r2 mean=1.9989718925521267 std=1.5754163532344494
--------------------
el:rmse   mean=0.016514528542757034 std=0.003557853866368532
el:nrmse  mean=0.09976818006655648 std=0.05075980556943946
el:r2     mean=0.9663986782134355 std=0.01274059193601682
el:adj-r2 mean=1.0404244068182196 std=0.016748586003408655


2020-06-08 03:40:54.639876
Learning rate: 0.003, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=22.43558120727539 std=24.093280792236328
ys:nrmse  mean=0.0818293397613726 std=0.08430353790175821
ys:r2     mean=-0.12324753095505248 std=1.7631184283781325
ys:adj-r2 mean=2.384986699169268 std=2.1795223211450345
--------------------
el:rmse   mean=0.01998819410800934 std=0.012962407432496548
el:nrmse  mean=0.10939813381988125 std=0.0682268783249582
el:r2     mean=0.9323207993281789 std=0.07877800482269964
el:adj-r2 mean=1.0823660381277587 std=0.09796238851152451


2020-06-08 04:21:47.413861
Learning rate: 0.003, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=20.663156509399414 std=19.4613037109375
ys:nrmse  mean=0.07626628908189423 std=0.06823312048273854
ys:r2     mean=0.17702053994858993 std=1.2272237478963282
ys:adj-r2 mean=2.014054303823859 std=1.5175973132275884
--------------------
el:rmse   mean=0.01515895128250122 std=0.0038329032249748707
el:nrmse  mean=0.09305602326220615 std=0.04858020694220476
el:r2     mean=0.974179734437104 std=0.005224735110560876
el:adj-r2 mean=1.0304335938325948 std=0.005218494563954094


2020-06-08 05:06:14.888246
Learning rate: 0.003, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=22.207538604736328 std=25.254379272460938
ys:nrmse  mean=0.08067534654892604 std=0.08849742875583948
ys:r2     mean=-0.18152320446011744 std=1.8667635035055257
ys:adj-r2 mean=2.45646153460957 std=2.3078344803040762
--------------------
el:rmse   mean=0.0145179508253932 std=0.0042165243066847324
el:nrmse  mean=0.07724789229978626 std=0.02364773876880681
el:r2     mean=0.9635951815499268 std=0.03511051028434547
el:adj-r2 mean=1.0439967982718652 std=0.043848522592616436


2020-06-08 05:40:45.134076
Learning rate: 0.005, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=21.218608856201172 std=19.606109619140625
ys:nrmse  mean=0.07766198182047676 std=0.06907420948233164
ys:r2     mean=0.18132169199890685 std=1.217694946801903
ys:adj-r2 mean=2.0006758280720476 std=1.509417743659558
--------------------
el:rmse   mean=0.05273572355508804 std=0.050280991941690445
el:nrmse  mean=0.3205049125295872 std=0.3813338476901697
el:r2     mean=0.22380156225104458 std=0.935455440327869
el:adj-r2 mean=1.9577319768393437 std=1.1564503595524627


2020-06-08 06:21:57.668107
Learning rate: 0.005, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=17.56089210510254 std=12.225164413452148
ys:nrmse  mean=0.06557396740338908 std=0.043132469275524755
ys:r2     mean=0.5774916215412187 std=0.5663306546317732
ys:adj-r2 mean=1.5141679048712353 std=0.7031941977667274
--------------------
el:rmse   mean=0.02186041884124279 std=0.007907510735094547
el:nrmse  mean=0.12807857868389205 std=0.07050181967675832
el:r2     mean=0.9380082202961253 std=0.03355177644999654
el:adj-r2 mean=1.073985433167064 std=0.04107869247134861


2020-06-08 07:07:36.902405
Learning rate: 0.005, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=14.61973762512207 std=9.488445281982422
ys:nrmse  mean=0.054493652550112445 std=0.03415017070157896
ys:r2     mean=0.6513131655747701 std=0.38410761728146414
ys:adj-r2 mean=1.4286664851314819 std=0.4761234919204142
--------------------
el:rmse   mean=0.03986125439405441 std=0.019971109926700592
el:nrmse  mean=0.23909034911223995 std=0.13494151016853273
el:r2     mean=0.7984158315201546 std=0.17242259038610236
el:adj-r2 mean=1.2393587856925254 std=0.21329794263528212


2020-06-08 07:42:00.754848
Learning rate: 0.01, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=22.4414005279541 std=17.185001373291016
ys:nrmse  mean=0.08257211657888439 std=0.06069171710592708
ys:r2     mean=-0.10999077442638008 std=1.2429215185723423
ys:adj-r2 mean=2.3642659221942326 std=1.5404736619352037
--------------------
el:rmse   mean=0.16648465394973755 std=0.08877284824848175
el:nrmse  mean=0.8259309895555098 std=0.1886134764199317
el:r2     mean=-7.077006060657517 std=13.160668861898806
el:adj-r2 mean=10.889555326425654 std=16.29763290682415


2020-06-08 08:22:00.915560
Learning rate: 0.01, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=20.093122482299805 std=16.061965942382812
ys:nrmse  mean=0.07537728230673403 std=0.05789758792782839
ys:r2     mean=0.37411251138961665 std=0.8379246712655589
ys:adj-r2 mean=1.765202558333743 std=1.0388993118642296
--------------------
el:rmse   mean=1.0619232654571533 std=1.8070859909057617
el:nrmse  mean=8.455659230943493 std=15.243417109491133
el:r2     mean=-392.7505768463952 std=779.405292865601
el:adj-r2 mean=438.8772245828428 std=865.82086664267


2020-06-08 09:08:00.522435
Learning rate: 0.01, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=16.88088035583496 std=11.520529747009277
ys:nrmse  mean=0.06318806962182275 std=0.04103713889148387
ys:r2     mean=0.5525039469561905 std=0.5272600836262504
ys:adj-r2 mean=1.5496824544875734 std=0.6535691163970851
--------------------
el:rmse   mean=0.18674780428409576 std=0.10446229577064514
el:nrmse  mean=1.0029139279135726 std=0.4815489156070365
el:r2     mean=-9.26230786620029 std=16.692762490627356
el:adj-r2 mean=13.550144625793163 std=20.674348926816425


2020-06-08 09:45:41.856807
Learning rate: 0.0001, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=20.23915672302246 std=15.188447952270508
ys:nrmse  mean=0.07439998258551361 std=0.05281565739928632
ys:r2     mean=0.3025438313144681 std=0.8730730070761291
ys:adj-r2 mean=1.8538275611265658 std=1.0830488936205533
--------------------
el:rmse   mean=0.01701352745294571 std=0.005229509901255369
el:nrmse  mean=0.10233435713668859 std=0.059094000354681486
el:r2     mean=0.9626267228715573 std=0.020655671048275526
el:adj-r2 mean=1.045134345429658 std=0.026333291698837094


2020-06-08 10:25:18.012378
Learning rate: 0.0001, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=16.366079330444336 std=14.433511734008789
ys:nrmse  mean=0.05918589008872195 std=0.05019222371323036
ys:r2     mean=0.43902998272249316 std=0.7105900953278677
ys:adj-r2 mean=1.6883618092826496 std=0.8805606478075331
--------------------
el:rmse   mean=0.01710272952914238 std=0.005215353798121214
el:nrmse  mean=0.10271311914849061 std=0.059007869084964644
el:r2     mean=0.9622269176267226 std=0.02074005789996625
el:adj-r2 mean=1.0456528584184024 std=0.02645719798738744


2020-06-08 11:10:36.332710
Learning rate: 0.0001, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=19.725074768066406 std=17.98455047607422
ys:nrmse  mean=0.07217976635807563 std=0.06275029569394137
ys:r2     mean=0.2349349479780077 std=1.0844499503212301
ys:adj-r2 mean=1.94115893208621 std=1.3420590265544807
--------------------
el:rmse   mean=0.017047997564077377 std=0.0052217538468539715
el:nrmse  mean=0.10239009801332724 std=0.059008794924695115
el:r2     mean=0.962308117785921 std=0.020994036988365408
el:adj-r2 mean=1.0455562391152327 std=0.026758303100152137


2020-06-08 11:45:18.045513
Learning rate: 0.0003, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=19.91495132446289 std=20.843935012817383
ys:nrmse  mean=0.07261779386111562 std=0.07302420210243764
ys:r2     mean=0.16778024804395136 std=1.3341342599445352
ys:adj-r2 mean=2.0233273016925066 std=1.6506546410591285
--------------------
el:rmse   mean=0.0170008335262537 std=0.005231860559433699
el:nrmse  mean=0.1025370725261101 std=0.059223076081794064
el:r2     mean=0.9632179552136684 std=0.019642621150968813
el:adj-r2 mean=1.044380763748633 std=0.025089349376528618


2020-06-08 12:26:11.702693
Learning rate: 0.0003, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=17.760496139526367 std=16.78034210205078
ys:nrmse  mean=0.0645495894463924 std=0.058506058181050806
ys:r2     mean=0.3333958203221904 std=0.9249354078104944
ys:adj-r2 mean=1.8200851100525166 std=1.144693518164491
--------------------
el:rmse   mean=0.017192883417010307 std=0.0051384237594902515
el:nrmse  mean=0.10310156027017929 std=0.05867992419206226
el:r2     mean=0.9614531270110442 std=0.021548473315219717
el:adj-r2 mean=1.0465580985079908 std=0.027453113711927674


2020-06-08 13:13:29.378110
Learning rate: 0.0003, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=15.571331977844238 std=13.572266578674316
ys:nrmse  mean=0.05708901046924162 std=0.04724459488400324
ys:r2     mean=0.5751016718627227 std=0.6294440392185211
ys:adj-r2 mean=1.5202872892460908 std=0.7797541513806674
--------------------
el:rmse   mean=0.017057528719305992 std=0.005221751052886248
el:nrmse  mean=0.10240567440822221 std=0.05874525693650351
el:r2     mean=0.9626627272890783 std=0.02016910410535601
el:adj-r2 mean=1.0451002370763813 std=0.02574224534136208


2020-06-08 13:50:46.984843
Learning rate: 0.0005, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=14.520398139953613 std=13.619925498962402
ys:nrmse  mean=0.053121851447701415 std=0.04754132027391152
ys:r2     mean=0.5685347256605805 std=0.6107996299441923
ys:adj-r2 mean=1.531046138534497 std=0.7557657897224314
--------------------
el:rmse   mean=0.01696334220468998 std=0.005354301072657108
el:nrmse  mean=0.10237177307590743 std=0.05961071312412524
el:r2     mean=0.9636647833491893 std=0.019324506828926183
el:adj-r2 mean=1.0438296867291648 std=0.02467524165475368


2020-06-08 14:32:45.987225
Learning rate: 0.0005, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=16.513500213623047 std=15.069875717163086
ys:nrmse  mean=0.060358913748086426 std=0.052625610875252526
ys:r2     mean=0.45867013605931756 std=0.7566941884893827
ys:adj-r2 mean=1.6652579291094938 std=0.9368863399568275
--------------------
el:rmse   mean=0.016949128359556198 std=0.005342662800103426
el:nrmse  mean=0.1024163018547554 std=0.060219261425312455
el:r2     mean=0.9629488894897236 std=0.020821544596920434
el:adj-r2 mean=1.0447546293386076 std=0.026532229584788257


2020-06-08 15:21:25.776840
Learning rate: 0.0005, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=18.19996452331543 std=18.624021530151367
ys:nrmse  mean=0.06657590408413758 std=0.0654842462629704
ys:r2     mean=0.3217138240708935 std=1.0626817543218803
ys:adj-r2 mean=1.833534143208808 std=1.3151439715113578
--------------------
el:rmse   mean=0.01715020462870598 std=0.005195633973926306
el:nrmse  mean=0.1029141456277127 std=0.059277414322165614
el:r2     mean=0.9607229387780766 std=0.023572892895071362
el:adj-r2 mean=1.0475025379590814 std=0.0299330114643669


2020-06-08 15:58:12.784517
Learning rate: 0.001, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=18.913305282592773 std=21.847434997558594
ys:nrmse  mean=0.06855575668820235 std=0.0764935333597033
ys:r2     mean=0.1416483387864617 std=1.3978809594415504
ys:adj-r2 mean=2.0583074861777435 std=1.7279697933653382
--------------------
el:rmse   mean=0.017204197123646736 std=0.005076197441667318
el:nrmse  mean=0.1030788570578954 std=0.05801704960076001
el:r2     mean=0.9619118683138235 std=0.02032587275916828
el:adj-r2 mean=1.0459675742827579 std=0.025951313497122395


2020-06-08 16:36:47.406985
Learning rate: 0.001, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=21.88473129272461 std=22.78746795654297
ys:nrmse  mean=0.08045201358756461 std=0.07981790171524696
ys:r2     mean=0.04143771457991559 std=1.605002866445618
ys:adj-r2 mean=2.179169520656662 std=1.985293444208275
--------------------
el:rmse   mean=0.01758810505270958 std=0.005037030670791864
el:nrmse  mean=0.1051018036304888 std=0.058828877244985985
el:r2     mean=0.958413491871322 std=0.02497563707914769
el:adj-r2 mean=1.0503306433572575 std=0.03171629616606088


2020-06-08 17:22:18.442507
Learning rate: 0.001, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=18.663930892944336 std=17.79480743408203
ys:nrmse  mean=0.06853906849101547 std=0.06228786874444511
ys:r2     mean=0.2971961204294808 std=1.0210942985815272
ys:adj-r2 mean=1.8648234598881572 std=1.2634221003729005
--------------------
el:rmse   mean=0.01682436093688011 std=0.0054114628583192825
el:nrmse  mean=0.10149331043999632 std=0.06010207431267256
el:r2     mean=0.9629630510225404 std=0.021649104702937568
el:adj-r2 mean=1.0447163197713503 std=0.02751152634937968


2020-06-08 17:57:40.567353
Learning rate: 0.003, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=21.62038230895996 std=19.866043090820312
ys:nrmse  mean=0.07866149251166352 std=0.06921429694790786
ys:r2     mean=0.08218001098304031 std=1.3077632005045154
ys:adj-r2 mean=2.126620722849232 std=1.6193730204790024
--------------------
el:rmse   mean=0.020109254866838455 std=0.005036167334765196
el:nrmse  mean=0.11944256526547817 std=0.0610569876726219
el:r2     mean=0.9439042397200922 std=0.036000076180517024
el:adj-r2 mean=1.0674207919972443 std=0.04546518213419368


2020-06-08 18:38:16.292085
Learning rate: 0.003, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=17.427898406982422 std=20.671770095825195
ys:nrmse  mean=0.06271005192083683 std=0.07252761615031843
ys:r2     mean=0.24645993116503134 std=1.2279904012334748
ys:adj-r2 mean=1.9282525266436885 std=1.5183931399443853
--------------------
el:rmse   mean=0.025178756564855576 std=0.008924303576350212
el:nrmse  mean=0.14863616152772843 std=0.07040677293008364
el:r2     mean=0.9148794736589684 std=0.05437554427449758
el:adj-r2 mean=1.1033130786457406 std=0.06855484033019946


2020-06-08 19:30:15.259757
Learning rate: 0.003, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=18.074996948242188 std=18.72313117980957
ys:nrmse  mean=0.06599331089346536 std=0.06545329874090562
ys:r2     mean=0.30153915807550363 std=1.0886317877666638
ys:adj-r2 mean=1.8601590665044114 std=1.3463510867528306
--------------------
el:rmse   mean=0.018841862678527832 std=0.004364322405308485
el:nrmse  mean=0.11075599368732694 std=0.05524362855849016
el:r2     mean=0.9502050273201432 std=0.03305063078560297
el:adj-r2 mean=1.0603524615733178 std=0.041763971362954434


2020-06-08 20:10:50.465246
Learning rate: 0.005, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=18.333763122558594 std=16.730754852294922
ys:nrmse  mean=0.06861826814558795 std=0.05897512516684438
ys:r2     mean=0.4377539855772194 std=0.9063513501856313
ys:adj-r2 mean=1.6912937030307909 std=1.121315473706148
--------------------
el:rmse   mean=0.03333669528365135 std=0.02521967887878418
el:nrmse  mean=0.20208797740518603 std=0.1727973717278585
el:r2     mean=0.8342728689343296 std=0.17257000977488035
el:adj-r2 mean=1.1862587473069053 std=0.19019144753623754


2020-06-08 20:53:38.590611
Learning rate: 0.005, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=13.19642448425293 std=9.974608421325684
ys:nrmse  mean=0.04818005759861479 std=0.035069918811174536
ys:r2     mean=0.6035453956371333 std=0.45201434776874516
ys:adj-r2 mean=1.4885039446380717 std=0.5593558947564682
--------------------
el:rmse   mean=0.023882485926151276 std=0.010227199643850327
el:nrmse  mean=0.1262163422292662 std=0.04214679671250451
el:r2     mean=0.86255438400249 std=0.20243869166379705
el:adj-r2 mean=1.16798215021631 std=0.2509407426282883


2020-06-08 21:38:41.923330
Learning rate: 0.005, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=12.039164543151855 std=7.299421787261963
ys:nrmse  mean=0.04511634697254228 std=0.026010928297760093
ys:r2     mean=0.806719486174352 std=0.2244068528405408
ys:adj-r2 mean=1.2358038047226183 std=0.27896582626789507
--------------------
el:rmse   mean=0.0343981496989727 std=0.0269409641623497
el:nrmse  mean=0.1688904799539249 std=0.11976721536703536
el:r2     mean=0.7932899039116807 std=0.2214171930729791
el:adj-r2 mean=1.2466292400944563 std=0.26888931832280905


2020-06-08 22:14:51.326492
Learning rate: 0.01, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=18.768482208251953 std=22.112207412719727
ys:nrmse  mean=0.06729385676252003 std=0.0775694643146332
ys:r2     mean=0.07980916402003864 std=1.4024912319723224
ys:adj-r2 mean=2.1343037184519202 std=1.7339701890853738
--------------------
el:rmse   mean=0.23785817623138428 std=0.12005949765443802
el:nrmse  mean=1.216175286915549 std=0.33624656521621604
el:r2     mean=-14.633087145681449 std=24.31318914902441
el:adj-r2 mean=20.21896753694845 std=30.086345278605766


2020-06-08 22:53:50.627888
Learning rate: 0.01, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=19.277935028076172 std=22.729753494262695
ys:nrmse  mean=0.06937509003338824 std=0.0796493764014308
ys:r2     mean=0.017193196376427976 std=1.4832576566141547
ys:adj-r2 mean=2.212411136392201 std=1.8333128966465844
--------------------
el:rmse   mean=0.2097177952528 std=0.11418871581554413
el:nrmse  mean=1.1466701630130773 std=0.6666695472684555
el:r2     mean=-10.835678818870939 std=18.020445371870707
el:adj-r2 mean=15.389254720735497 std=22.33836136570833


2020-06-08 23:41:25.465236
Learning rate: 0.01, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=11.285207748413086 std=6.667271137237549
ys:nrmse  mean=0.04495905721873946 std=0.03054556976753183
ys:r2     mean=0.9115776698710892 std=0.03294310888989771
ys:adj-r2 mean=1.1045142587342462 std=0.037380949323753396
--------------------
el:rmse   mean=0.14593163132667542 std=0.04455861076712608
el:nrmse  mean=0.8806326707930348 std=0.506492236655003
el:r2     mean=-2.199596909474956 std=2.5207891119758403
el:adj-r2 mean=4.879866957361611 std=3.1611269613874646


2020-06-09 00:19:47.679365
Learning rate: 0.0001, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=15.202032089233398 std=12.723814010620117
ys:nrmse  mean=0.0557812304229955 std=0.044348014171960416
ys:r2     mean=0.5617893259751859 std=0.5758391336367
ys:adj-r2 mean=1.5385395719203936 std=0.7131691663814472
--------------------
el:rmse   mean=0.03234337642788887 std=0.01313857827335596
el:nrmse  mean=0.18224611632372592 std=0.08844680288127105
el:r2     mean=0.8555174608588588 std=0.09293390640368877
el:adj-r2 mean=1.1711117889046592 std=0.10872700253189677


2020-06-09 01:02:18.456090
Learning rate: 0.0001, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=16.951778411865234 std=15.964104652404785
ys:nrmse  mean=0.06287579168836491 std=0.05592842593452077
ys:r2     mean=0.4972385156465039 std=0.8336162104303805
ys:adj-r2 mean=1.6182345926570512 std=1.031275639183075
--------------------
el:rmse   mean=0.025879940018057823 std=0.008659614250063896
el:nrmse  mean=0.15370391693001897 std=0.09083523225044512
el:r2     mean=0.8982364198842792 std=0.0822371325926015
el:adj-r2 mean=1.1237475290435153 std=0.10308838714449627


2020-06-09 01:46:29.113911
Learning rate: 0.0001, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=18.065065383911133 std=12.614013671875
ys:nrmse  mean=0.06613366137221954 std=0.04367276272750149
ys:r2     mean=0.3721592872493458 std=0.6962001680856885
ys:adj-r2 mean=1.7703815549863653 std=0.8637840936528153
--------------------
el:rmse   mean=0.026051053777337074 std=0.008608938194811344
el:nrmse  mean=0.15441320591042246 std=0.09028366257866619
el:r2     mean=0.8962390187951759 std=0.08491570065045823
el:adj-r2 mean=1.1261924093201725 std=0.10640297444115612


2020-06-09 02:21:24.864045
Learning rate: 0.0003, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=19.36073112487793 std=20.794723510742188
ys:nrmse  mean=0.0701186374014939 std=0.07278445148086839
ys:r2     mean=0.1594152304187803 std=1.3109377297318487
ys:adj-r2 mean=2.0343788457241265 std=1.6216843684634399
--------------------
el:rmse   mean=0.026409000158309937 std=0.008726602420210838
el:nrmse  mean=0.15614211681525855 std=0.09048884145720287
el:r2     mean=0.8915175427678548 std=0.09183758846390819
el:adj-r2 mean=1.1319642098966534 std=0.11496174105541063


2020-06-09 02:57:26.595796
Learning rate: 0.0003, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=19.30484390258789 std=17.373476028442383
ys:nrmse  mean=0.07012517379724016 std=0.06050896079833752
ys:r2     mean=0.15646239001829593 std=1.0515334402646777
ys:adj-r2 mean=2.0384396384510524 std=1.3015786746189864
--------------------
el:rmse   mean=0.03249533101916313 std=0.013139089569449425
el:nrmse  mean=0.18234893427743154 std=0.08776379670512031
el:r2     mean=0.8515133604819768 std=0.09781133444226793
el:adj-r2 mean=1.1761006437824733 std=0.1154043775904618


2020-06-09 03:31:55.427596
Learning rate: 0.0003, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=15.038104057312012 std=11.322386741638184
ys:nrmse  mean=0.055269495815819546 std=0.03940369472132207
ys:r2     mean=0.59319046230804 std=0.494924398591054
ys:adj-r2 mean=1.499248267909618 std=0.6135825261598367
--------------------
el:rmse   mean=0.025971408933401108 std=0.008562864735722542
el:nrmse  mean=0.1542370232045293 std=0.09049346015559072
el:r2     mean=0.8981222712232931 std=0.08143340143711482
el:adj-r2 mean=1.1238251408960134 std=0.10213058714215137


2020-06-09 03:59:19.361686
Learning rate: 0.0005, Weight decay: 0.005, LR adjust start: 20000
Overall Results
ys:rmse   mean=15.173751831054688 std=13.190930366516113
ys:nrmse  mean=0.056000356199672294 std=0.04608443782264323
ys:r2     mean=0.6071978566177485 std=0.5961959470514656
ys:adj-r2 mean=1.4815536915224168 std=0.7384267175003981
--------------------
el:rmse   mean=0.026100948452949524 std=0.008707262575626373
el:nrmse  mean=0.15455462991815822 std=0.09042679122464903
el:r2     mean=0.8946917791294993 std=0.08800593562943011
el:adj-r2 mean=1.128108428865985 std=0.11020127988238693


2020-06-09 04:30:21.523754
Learning rate: 0.0005, Weight decay: 0.005, LR adjust start: 30000
Overall Results
ys:rmse   mean=18.202356338500977 std=18.914230346679688
ys:nrmse  mean=0.0659861256730185 std=0.06610745168914223
ys:r2     mean=0.2709736458991996 std=1.1079281865623352
ys:adj-r2 mean=1.8974819309531348 std=1.3704113194432073
--------------------
el:rmse   mean=0.02588472329080105 std=0.008583803661167622
el:nrmse  mean=0.1542739307340918 std=0.09151346613734661
el:r2     mean=0.9001128219874811 std=0.07776422369206441
el:adj-r2 mean=1.1214082079414407 std=0.09760846108396119


2020-06-09 05:07:54.431360
Learning rate: 0.0005, Weight decay: 0.005, LR adjust start: 40000
Overall Results
ys:rmse   mean=18.94076919555664 std=18.232038497924805
ys:nrmse  mean=0.06971038194340799 std=0.06390086290221994
ys:r2     mean=0.3131341308374478 std=1.069589159880284
ys:adj-r2 mean=1.8458904258519961 std=1.3227848829939104
--------------------
el:rmse   mean=0.025811031460762024 std=0.008577486500144005
el:nrmse  mean=0.1537760679576044 std=0.09121015268055709
