2020-06-29 08:26:36.258804
Learning rate: 1e-06, Weight decay: 1e-06, LR adjust start: 40000, Dropout: 0.2
Overall Results
el:adj-r2 mean=1.0289834931178712 std=0.008640640099184936


2020-07-04 09:43:37.541935
Learning rate: 0.0001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=14.408373832702637 std=10.108850479125977
ys:nrmse  mean=0.057546291169998494 std=0.045905325054793035
ys:r2     mean=0.8911783700848154 std=0.08374301479199196
ys:adj-r2 mean=1.0880937004075302 std=0.06779196435542204
--------------------
el:rmse   mean=0.023518135771155357 std=0.0014787527034059167
el:nrmse  mean=0.13433821423622344 std=0.05120632855436582
el:r2     mean=0.9474352107169177 std=0.010337855367826268
el:adj-r2 mean=1.0425524484672573 std=0.008368740059668875


2020-07-04 10:42:46.193730
Learning rate: 0.0001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=18.142335891723633 std=11.797454833984375
ys:nrmse  mean=0.07219099035248049 std=0.05410666594652825
ys:r2     mean=0.8330787795214375 std=0.11650334174332823
ys:adj-r2 mean=1.1351267022921698 std=0.09431222903031328
--------------------
el:rmse   mean=0.021357841789722443 std=0.000513439706992358
el:nrmse  mean=0.12073417703221018 std=0.04135987190998224
el:r2     mean=0.9569526891119869 std=0.00633692806379109
el:adj-r2 mean=1.0348478230998202 std=0.005129894146878468


2020-07-04 11:40:42.918576
Learning rate: 0.0001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=19.56672477722168 std=10.613513946533203
ys:nrmse  mean=0.07701493090625226 std=0.04991199989958274
ys:r2     mean=0.8026425132261488 std=0.09699995029174392
ys:adj-r2 mean=1.1597655845312127 std=0.07852376928379262
--------------------
el:rmse   mean=0.022457053884863853 std=0.0044636232778429985
el:nrmse  mean=0.1270224315501675 std=0.045545275502582576
el:r2     mean=0.9528279691143767 std=0.013505209257454435
el:adj-r2 mean=1.0381868821455047 std=0.010932788446510784


2020-07-04 12:39:15.894814
Learning rate: 0.0001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=18.93687629699707 std=12.013014793395996
ys:nrmse  mean=0.07492520754527184 std=0.05485279827357642
ys:r2     mean=0.8000590313045901 std=0.12622690068637654
ys:adj-r2 mean=1.1618569746581888 std=0.10218368150801906
--------------------
el:rmse   mean=0.031333956867456436 std=0.008757732808589935
el:nrmse  mean=0.16282396986592643 std=0.01955856520255362
el:r2     mean=0.8961714194195474 std=0.06704737621950563
el:adj-r2 mean=1.0840517080889378 std=0.05427644741579023


2020-07-04 13:38:28.244098
Learning rate: 0.0005, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=18.169519424438477 std=13.604019165039062
ys:nrmse  mean=0.0729722494516274 std=0.061344949579959895
ys:r2     mean=0.8293337116623111 std=0.14954324185140647
ys:adj-r2 mean=1.138158423892415 std=0.121058814832091
--------------------
el:rmse   mean=0.021809997037053108 std=0.0032750836107879877
el:nrmse  mean=0.12848810948291686 std=0.062144652550470754
el:r2     mean=0.9540823030270321 std=0.014815139336629233
el:adj-r2 mean=1.0371714689781169 std=0.011993208034414117


2020-07-04 14:37:00.272113
Learning rate: 0.0005, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=19.97107696533203 std=14.708209991455078
ys:nrmse  mean=0.08005163855079404 std=0.06643623323661971
ys:r2     mean=0.7909627392231285 std=0.1747912869590215
ys:adj-r2 mean=1.1692206396765148 std=0.14149770849063645
--------------------
el:rmse   mean=0.02286079339683056 std=0.0010971318697556853
el:nrmse  mean=0.13030181919565706 std=0.04761780038680464
el:r2     mean=0.9511922697155443 std=0.0035599939905506224
el:adj-r2 mean=1.039511019754083 std=0.0028818998971124263


2020-07-04 15:35:36.517030
Learning rate: 0.0005, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=19.98392677307129 std=6.215726852416992
ys:nrmse  mean=0.07572766513675866 std=0.02822500867363875
ys:r2     mean=0.7114501738388069 std=0.22491622214933024
ys:adj-r2 mean=1.233587954511442 std=0.1820750369780292
--------------------
el:rmse   mean=0.02801472879946232 std=0.00808353628963232
el:nrmse  mean=0.1727159422602533 std=0.1071127823623161
el:r2     mean=0.9208196630792697 std=0.04622063055221849
el:adj-r2 mean=1.0640983679834484 std=0.03741670092322447


2020-07-04 16:32:47.692121
Learning rate: 0.0005, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=15.499272346496582 std=8.386490821838379
ys:nrmse  mean=0.06104558700198567 std=0.03943833047772854
ys:r2     mean=0.8788228343115011 std=0.058792942816342404
ys:adj-r2 mean=1.0980958007954518 std=0.04759428704180101
--------------------
el:rmse   mean=0.024940477684140205 std=0.004020058084279299
el:nrmse  mean=0.14701330784547398 std=0.0719785611523429
el:r2     mean=0.9395065628873569 std=0.020809302860536505
el:adj-r2 mean=1.0489708776626159 std=0.01684562612519625


2020-07-04 17:32:11.692925
Learning rate: 0.0005, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=14.044705390930176 std=9.119327545166016
ys:nrmse  mean=0.05591818359702227 std=0.04171783904864234
ys:r2     mean=0.9016502618924118 std=0.06937616040248223
ys:adj-r2 mean=1.0796164546585238 std=0.056161653659152246
--------------------
el:rmse   mean=0.0276027861982584 std=0.005381970666348934
el:nrmse  mean=0.1654090370890229 std=0.08779026956268662
el:r2     mean=0.9262090125447578 std=0.029415844277492918
el:adj-r2 mean=1.0597355612732913 std=0.023812826319875146


2020-07-04 18:31:29.413913
Learning rate: 0.001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=16.275381088256836 std=8.472387313842773
ys:nrmse  mean=0.06397153829678225 std=0.04008433714803287
ys:r2     mean=0.8657830066380642 std=0.059654432711370046
ys:adj-r2 mean=1.1086518517691861 std=0.048291683623490116
--------------------
el:rmse   mean=0.021877912804484367 std=0.001639338443055749
el:nrmse  mean=0.12602168692668467 std=0.05119929508833269
el:r2     mean=0.9546460307191222 std=0.008742843043180577
el:adj-r2 mean=1.0367151179892822 std=0.0070775396063843116


2020-07-04 19:28:47.907909
Learning rate: 0.001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=16.409223556518555 std=6.987646102905273
ys:nrmse  mean=0.06391095609842774 std=0.0341744519828423
ys:r2     mean=0.860997988346594 std=0.03553827969973995
ys:adj-r2 mean=1.112525438005138 std=0.028769083566456244
--------------------
el:rmse   mean=0.022264748811721802 std=0.001677612541243434
el:nrmse  mean=0.12446081346296861 std=0.03751930670022434
el:r2     mean=0.9538680937190572 std=0.003081743687352417
el:adj-r2 mean=1.037344876513144 std=0.002494744889761449


2020-07-04 20:26:21.000934
Learning rate: 0.001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=15.530346870422363 std=8.238685607910156
ys:nrmse  mean=0.061028885580683034 std=0.03884611324975601
ys:r2     mean=0.8739776017690858 std=0.05989650636092647
ys:adj-r2 mean=1.1020181319012161 std=0.04848764800646427
--------------------
el:rmse   mean=0.02814246155321598 std=0.0026591739151626825
el:nrmse  mean=0.16339371795554072 std=0.0702246343343529
el:r2     mean=0.9250663245259827 std=0.015619569382285812
el:adj-r2 mean=1.0606605944313472 std=0.012644413309469495


2020-07-04 21:23:38.444200
Learning rate: 0.001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=22.03542137145996 std=10.56263256072998
ys:nrmse  mean=0.08611835762417479 std=0.05053010928715621
ys:r2     mean=0.7402942157062493 std=0.10698866012837309
ys:adj-r2 mean=1.2102380158568458 std=0.0866098677229687
--------------------
el:rmse   mean=0.030939044430851936 std=0.0008041240507736802
el:nrmse  mean=0.17494571117103228 std=0.05936816211358853
el:r2     mean=0.9105168699430357 std=0.005547301297305089
el:adj-r2 mean=1.072438724331828 std=0.00449067247877079


2020-07-04 22:23:35.026739
Learning rate: 0.001, Weight decay: 1e-06, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=18.34650230407715 std=5.1753950119018555
ys:nrmse  mean=0.07040764792803268 std=0.027709079365068473
ys:r2     mean=0.8104919819578305 std=0.042672115951717146
ys:adj-r2 mean=1.1534112527008038 std=0.03454409386567581
--------------------
el:rmse   mean=0.029132410883903503 std=0.0017714862478896976
el:nrmse  mean=0.16153830178765885 std=0.04516849873046704
el:r2     mean=0.9191564607449304 std=0.01825378334896375
el:adj-r2 mean=1.0654447698731515 std=0.014776872234875395


2020-07-04 23:21:26.252494
Learning rate: 5e-06, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=21.811330795288086 std=10.773149490356445
ys:nrmse  mean=0.08018491369138471 std=0.03574792811142432
ys:r2     mean=0.46106012254050427 std=0.6414390863015204
ys:adj-r2 mean=1.4362846627053063 std=0.5192602127202783
--------------------
el:rmse   mean=0.01534502487629652 std=0.0013581302482634783
el:nrmse  mean=0.08594722410549736 std=0.026553845940727194
el:r2     mean=0.9781171816352919 std=0.0017132198993710344
el:adj-r2 mean=1.017714662485716 std=0.0013868922994908102


2020-07-05 00:19:43.621779
Learning rate: 5e-06, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=21.24640655517578 std=7.919673442840576
ys:nrmse  mean=0.0810945910941409 std=0.03603465544869879
ys:r2     mean=0.6832794952292658 std=0.23824361079964754
ys:adj-r2 mean=1.2563927895763085 std=0.19286387540923852
--------------------
el:rmse   mean=0.022955695167183876 std=0.003571942448616028
el:nrmse  mean=0.1301385450408362 std=0.04630828655091127
el:r2     mean=0.9509923643476269 std=0.009831985606512198
el:adj-r2 mean=1.039672847909064 std=0.007959226443367102


2020-07-05 01:17:58.192809
Learning rate: 5e-06, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=25.2646541595459 std=10.80125904083252
ys:nrmse  mean=0.09554234322490446 std=0.04378112914668182
ys:r2     mean=0.4630955303880568 std=0.5172299673770531
ys:adj-r2 mean=1.4346369515906208 std=0.41870997359094764
--------------------
el:rmse   mean=0.02546488307416439 std=0.002844609087333083
el:nrmse  mean=0.14052942133604449 std=0.03685473118941362
el:r2     mean=0.9394643658522033 std=0.009130821028114688
el:adj-r2 mean=1.049005037167264 std=0.007391617022759557


2020-07-05 02:16:48.771984
Learning rate: 5e-06, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=22.075963973999023 std=5.619053363800049
ys:nrmse  mean=0.0836902213032679 std=0.027873729394267136
ys:r2     mean=0.6697841913641273 std=0.21847040638838663
ys:adj-r2 mean=1.2673175593718968 std=0.1768569956477416
--------------------
el:rmse   mean=0.025396987795829773 std=0.002977947937324643
el:nrmse  mean=0.13770752838203423 std=0.027200422066542607
el:r2     mean=0.938690644384264 std=0.015021917650719124
el:adj-r2 mean=1.0496313831175008 std=0.01216060000296314


2020-07-05 03:13:48.993656
Learning rate: 5e-06, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=23.024940490722656 std=5.385002613067627
ys:nrmse  mean=0.08758246788676789 std=0.02908409709920521
ys:r2     mean=0.6664105115080741 std=0.16889334054324287
ys:adj-r2 mean=1.270048633541083 std=0.13672318043976806
--------------------
el:rmse   mean=0.023736005648970604 std=0.0004653985088225454
el:nrmse  mean=0.13381669436434868 std=0.04410512769893789
el:r2     mean=0.9472883603952195 std=0.003730033484688131
el:adj-r2 mean=1.042671327299108 std=0.0030195509161760675


2020-07-05 04:11:59.826152
Learning rate: 1e-05, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=19.33519744873047 std=9.415976524353027
ys:nrmse  mean=0.07231042959439256 std=0.03458070768470984
ys:r2     mean=0.6262514780672134 std=0.4144776734010314
ys:adj-r2 mean=1.3025583272789225 std=0.33552954513416827
--------------------
el:rmse   mean=0.01798095367848873 std=0.0036217933520674706
el:nrmse  mean=0.10606397318256446 std=0.05373594224687225
el:r2     mean=0.9677452822068621 std=0.013115896609878852
el:adj-r2 mean=1.0261109620230167 std=0.010617630588949599


2020-07-05 05:10:11.656162
Learning rate: 1e-05, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=22.073348999023438 std=8.572601318359375
ys:nrmse  mean=0.08394170848236589 std=0.037304050901556106
ys:r2     mean=0.6336362704536939 std=0.3084928621222189
ys:adj-r2 mean=1.2965801620136763 std=0.24973231695608203
--------------------
el:rmse   mean=0.01683931238949299 std=0.0025761129800230265
el:nrmse  mean=0.09947326827270409 std=0.04868378946887337
el:r2     mean=0.9727084206562203 std=0.008857382154885228
el:adj-r2 mean=1.022093183278298 std=0.007170261744430909


2020-07-05 06:08:03.735120
Learning rate: 1e-05, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=22.71355628967285 std=6.729518890380859
ys:nrmse  mean=0.08708502621123014 std=0.03505320689067413
ys:r2     mean=0.6956715852643924 std=0.12216175895519077
ys:adj-r2 mean=1.246361097643111 std=0.09889285248753539
--------------------
el:rmse   mean=0.0199427492916584 std=0.0010465951636433601
el:nrmse  mean=0.11424289574376056 std=0.044002816036250544
el:r2     mean=0.9625655180407021 std=0.00533990633186815
el:adj-r2 mean=1.030304104443241 std=0.004322781316274175


2020-07-05 07:06:02.807346
Learning rate: 1e-05, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=24.386621475219727 std=2.933640718460083
ys:nrmse  mean=0.09210025717160926 std=0.02099676649845094
ys:r2     mean=0.632356491927791 std=0.12201652494688767
ys:adj-r2 mean=1.2976161732013118 std=0.09877528209986139
--------------------
el:rmse   mean=0.023469066247344017 std=0.0021972781978547573
el:nrmse  mean=0.1286310342073903 std=0.030974321213203922
el:r2     mean=0.9471029168063199 std=0.015005177450631955
el:adj-r2 mean=1.0428214482996456 std=0.012147048412416336


2020-07-05 08:04:24.124154
Learning rate: 1e-05, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=23.294553756713867 std=10.615216255187988
ys:nrmse  mean=0.0899588339219425 std=0.048745276007514604
ys:r2     mean=0.6462828820346246 std=0.23357788730281895
ys:adj-r2 mean=1.2863424288291134 std=0.18908686114990106
--------------------
el:rmse   mean=0.03171242028474808 std=0.0030460895504802465
el:nrmse  mean=0.18418713969783243 std=0.07945935844427436
el:r2     mean=0.9047571292161161 std=0.020337159754407988
el:adj-r2 mean=1.0771013715869537 std=0.016463415039282704


2020-07-05 09:01:40.691984
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=18.21596336364746 std=8.341780662536621
ys:nrmse  mean=0.07046473109006443 std=0.03861535612677209
ys:r2     mean=0.7892673049840848 std=0.13187623470240406
ys:adj-r2 mean=1.1705931340605027 std=0.10675695190194619
--------------------
el:rmse   mean=0.018471762537956238 std=0.00390431541018188
el:nrmse  mean=0.11115607525271143 std=0.06009193568573133
el:r2     mean=0.966965730306684 std=0.01385181764879276
el:adj-r2 mean=1.0267420278469703 std=0.011213376191879891


2020-07-05 09:58:13.485809
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=14.468399047851562 std=10.17745304107666
ys:nrmse  mean=0.05780346199456732 std=0.04620912842654977
ys:r2     mean=0.8905516700422823 std=0.084863015322727
ys:adj-r2 mean=1.0886010290133905 std=0.0686986314517314
--------------------
el:rmse   mean=0.01906415820121765 std=0.0014661712339147925
el:nrmse  mean=0.10914160519821747 std=0.042665539573737955
el:r2     mean=0.9653147395122447 std=0.007657763805250876
el:adj-r2 mean=1.0280785442043732 std=0.006199142128060224


2020-07-05 10:56:38.761698
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=16.43221092224121 std=10.652447700500488
ys:nrmse  mean=0.06540598551123407 std=0.04881691264911233
ys:r2     mean=0.864753020556217 std=0.09487179732021758
ys:adj-r2 mean=1.1094856500259198 std=0.0768009787830333
--------------------
el:rmse   mean=0.019099824130535126 std=0.001944968942552805
el:nrmse  mean=0.10907061779029603 std=0.04253743902565614
el:r2     mean=0.9647763350458636 std=0.009678587573621908
el:adj-r2 mean=1.0285143954390625 std=0.007835047083408228


2020-07-05 11:53:40.716194
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=15.849791526794434 std=10.159834861755371
ys:nrmse  mean=0.06291756021413104 std=0.04662609409412902
ys:r2     mean=0.8680411644983614 std=0.08710783769816531
ys:adj-r2 mean=1.1068238192156121 std=0.07051586861280056
--------------------
el:rmse   mean=0.02027856558561325 std=0.0029868255369365215
el:nrmse  mean=0.11924547356299524 std=0.05710333583327686
el:r2     mean=0.9602776591809897 std=0.012656687629436185
el:adj-r2 mean=1.0321561806630084 std=0.01024588998573408


2020-07-05 12:51:12.637277
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=18.968385696411133 std=13.47839641571045
ys:nrmse  mean=0.07589837588325694 std=0.0611495399910629
ys:r2     mean=0.8152167260345756 std=0.1490301423195068
ys:adj-r2 mean=1.1495864598767722 std=0.12064344854436257
--------------------
el:rmse   mean=0.02076437510550022 std=0.002143303630873561
el:nrmse  mean=0.1166804731969891 std=0.037455132870811515
el:r2     mean=0.9599719716664876 std=0.003999572937955223
el:adj-r2 mean=1.032403641984272 std=0.0032377495212019196


2020-07-05 13:49:45.299887
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=15.34497356414795 std=8.722923278808594
ys:nrmse  mean=0.060584016472778855 std=0.04074302596978556
ys:r2     mean=0.8807376846352667 std=0.06432854859251579
ys:adj-r2 mean=1.0965456838666887 std=0.052075491717750874
--------------------
el:rmse   mean=0.018283065408468246 std=0.0030138762667775154
el:nrmse  mean=0.10736586933691211 std=0.05183918956178712
el:r2     mean=0.9672843724519969 std=0.011489100231423402
el:adj-r2 mean=1.0264840794436216 std=0.009300700187342737


2020-07-05 14:47:52.432579
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=17.674497604370117 std=5.572536468505859
ys:nrmse  mean=0.06777978514382105 std=0.02827077141811436
ys:r2     mean=0.8114050445595652 std=0.08946090650839762
ys:adj-r2 mean=1.152672106785114 std=0.07242073384013141
--------------------
el:rmse   mean=0.020912081003189087 std=0.0002044710417976603
el:nrmse  mean=0.11754899958657673 std=0.03783715282045076
el:r2     mean=0.9588416582480845 std=0.005279176586695978
el:adj-r2 mean=1.0333186576086935 std=0.004273619141611033


2020-07-05 15:45:38.279490
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=18.232667922973633 std=10.998945236206055
ys:nrmse  mean=0.07226998812923309 std=0.05067727006023201
ys:r2     mean=0.8350579421676526 std=0.10127475830223837
ys:adj-r2 mean=1.1335245230071385 std=0.08198432814943107
--------------------
el:rmse   mean=0.022049417719244957 std=0.0023553972132503986
el:nrmse  mean=0.12847681246978956 std=0.05635501535127868
el:r2     mean=0.9541646516114698 std=0.009664667002202804
el:adj-r2 mean=1.0371048058383339 std=0.007823778049402269


2020-07-05 16:43:41.705775
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=18.52665138244629 std=6.76698112487793
ys:nrmse  mean=0.07114369159977758 std=0.03257399489151085
ys:r2     mean=0.7833215231735169 std=0.12769644257369409
ys:adj-r2 mean=1.1754063860023911 std=0.10337331065489526
--------------------
el:rmse   mean=0.02227618359029293 std=0.003074741456657648
el:nrmse  mean=0.13100037747218377 std=0.06213094607984814
el:r2     mean=0.9524558071256566 std=0.014068270565971546
el:adj-r2 mean=1.0384881561363732 std=0.011388599981976963


2020-07-05 17:40:19.634324
Learning rate: 0.0005, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=21.348371505737305 std=12.599688529968262
ys:nrmse  mean=0.08430666826721032 std=0.05841252213725955
ys:r2     mean=0.7587003074323565 std=0.13870061171940334
ys:adj-r2 mean=1.195337846364283 std=0.1122814475823741
--------------------
el:rmse   mean=0.020870408043265343 std=0.0019105933606624603
el:nrmse  mean=0.11799986192544491 std=0.04207893066157879
el:r2     mean=0.9579733613922597 std=0.011564063191133688
el:adj-r2 mean=1.0340215645872182 std=0.009361384488060624


2020-07-05 18:30:24.665512
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=18.4016170501709 std=11.115310668945312
ys:nrmse  mean=0.07286960986709665 std=0.051480452308008205
ys:r2     mean=0.8268226409978977 std=0.1048029267743097
ys:adj-r2 mean=1.1401911953826545 std=0.08484046453158413
--------------------
el:rmse   mean=0.017854003235697746 std=0.0032199721317738295
el:nrmse  mean=0.10407981529333694 std=0.04897755742419426
el:r2     mean=0.9683484412873341 std=0.011990994141948779
el:adj-r2 mean=1.0256226903864436 std=0.009706995257768077


2020-07-05 19:20:01.922589
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=20.702848434448242 std=14.455989837646484
ys:nrmse  mean=0.08279223119678968 std=0.06566868274881742
ys:r2     mean=0.7833190378714107 std=0.17242571209605662
ys:adj-r2 mean=1.1754083979136198 std=0.1395827193158553
--------------------
el:rmse   mean=0.01820290833711624 std=0.005041466560214758
el:nrmse  mean=0.10207876916986373 std=0.041134178140517084
el:r2     mean=0.9646380155302009 std=0.02067222209811786
el:adj-r2 mean=1.0286263683803136 std=0.01673465598419067


2020-07-05 20:09:01.246155
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=19.466848373413086 std=7.395430088043213
ys:nrmse  mean=0.07482977822115323 std=0.03530026689632638
ys:r2     mean=0.7601254721974814 std=0.1437879518969398
ys:adj-r2 mean=1.1941841415544197 std=0.11639977058323697
--------------------
el:rmse   mean=0.02088388241827488 std=0.0009580473997630179
el:nrmse  mean=0.11618525800449625 std=0.03359715111226864
el:r2     mean=0.9586443746581472 std=0.008007080324910239
el:adj-r2 mean=1.033478363371976 std=0.006481922167784497


2020-07-05 20:58:30.865512
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=16.922225952148438 std=8.17158031463623
ys:nrmse  mean=0.0662868239727814 std=0.03893557010762948
ys:r2     mean=0.8559822977667371 std=0.05264292505069405
ys:adj-r2 mean=1.1165857589507366 std=0.04261570123151425
--------------------
el:rmse   mean=0.02208157815039158 std=0.002223110292106867
el:nrmse  mean=0.12810875564705312 std=0.05531971710235878
el:r2     mean=0.9535135914309284 std=0.011028363805599267
el:adj-r2 mean=1.0376318545559151 std=0.008927723080723224


2020-07-05 21:48:08.189395
Learning rate: 0.001, Weight decay: 1e-05, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=16.35686683654785 std=7.853992462158203
ys:nrmse  mean=0.06405506491830038 std=0.037460260858505755
ys:r2     mean=0.8653467982763106 std=0.048442598573980956
ys:adj-r2 mean=1.109004972823939 std=0.03921543694084176
--------------------
el:rmse   mean=0.019371487200260162 std=0.0014139300910755992
el:nrmse  mean=0.1102761578933013 std=0.041191790602223485
el:r2     mean=0.9641276832512943 std=0.008147182113241596
el:adj-r2 mean=1.029039494510857 std=0.006595337901195625


2020-07-05 22:37:12.852688
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=25.60540771484375 std=13.517885208129883
ys:nrmse  mean=0.09507238633371791 std=0.04742704299701065
ys:r2     mean=0.27642870286986404 std=0.8499490293256714
ys:adj-r2 mean=1.585748192914872 std=0.6880539761207817
--------------------
el:rmse   mean=0.017914604395627975 std=0.002940590726211667
el:nrmse  mean=0.10633280581976166 std=0.05317793526266446
el:r2     mean=0.9692302023696624 std=0.010342915812796179
el:adj-r2 mean=1.0249088837959877 std=0.008372836610358775


2020-07-05 23:26:45.324643
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.05
Overall Results
ys:rmse   mean=25.797470092773438 std=12.095212936401367
ys:nrmse  mean=0.09560379378716836 std=0.04195317056481733
ys:r2     mean=0.30059612898978455 std=0.8018276189279652
ys:adj-r2 mean=1.5661840860558887 std=0.6490985486559718
--------------------
el:rmse   mean=0.020204583182930946 std=0.0010862695053219795
el:nrmse  mean=0.11579264067779828 std=0.044612728138096136
el:r2     mean=0.9616756216640536 std=0.004882997937979108
el:adj-r2 mean=1.031024496748147 std=0.003952903092649723


2020-07-06 00:13:54.556538
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.1
Overall Results
ys:rmse   mean=23.684036254882812 std=11.131782531738281
ys:nrmse  mean=0.0922547335132377 std=0.05291980768704404
ys:r2     mean=0.6824415875130191 std=0.15054123704349284
ys:adj-r2 mean=1.257071095822794 std=0.12186671570187523
--------------------
el:rmse   mean=0.02484128810465336 std=0.004407312721014023
el:nrmse  mean=0.1399063437160634 std=0.05198221033741689
el:r2     mean=0.9380230598147579 std=0.026537080768228954
el:adj-r2 mean=1.0501718087213863 std=0.021482398717137727


2020-07-06 00:59:21.042560
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.15
Overall Results
ys:rmse   mean=30.7080078125 std=13.023521423339844
ys:nrmse  mean=0.11328727135071588 std=0.04359220558426032
ys:r2     mean=0.024825733910209813 std=1.1003831712655547
ys:adj-r2 mean=1.789426786834592 std=0.8907863767387824
--------------------
el:rmse   mean=0.025323862209916115 std=0.003745496505871415
el:nrmse  mean=0.1387515035315851 std=0.03418264803827766
el:r2     mean=0.9399395388973844 std=0.01295717794697202
el:adj-r2 mean=1.048620373273546 std=0.010489144052310623


2020-07-06 01:44:35.399787
Learning rate: 5e-06, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.2
Overall Results
ys:rmse   mean=25.013450622558594 std=4.006969451904297
ys:nrmse  mean=0.09362814165850593 std=0.01929959888542577
ys:r2     mean=0.543115681540428 std=0.3267939082719643
ys:adj-r2 mean=1.369858733991082 std=0.26454744955349496
--------------------
el:rmse   mean=0.025794385001063347 std=0.0004946845001541078
el:nrmse  mean=0.1452551629379035 std=0.04732066539069374
el:r2     mean=0.9377395335485534 std=0.004552349858229943
el:adj-r2 mean=1.0504013299845043 std=0.003685235599519484


2020-07-06 02:29:08.993332
Learning rate: 1e-05, Weight decay: 0.0001, LR adjust start: 20000, Dropout: 0.01
Overall Results
ys:rmse   mean=20.537939071655273 std=8.234148979187012
ys:nrmse  mean=0.0776282022119546 std=0.033750093214156736
ys:r2     mean=0.6536156606181921 std=0.32579652832388845
