2020-06-06 12:16:31.122464
Learning rate: 0.0001, Weight decay: 1e-05, LR adjust start: 20000
Overall Results
ys:nrmse  mean=0.06588202646661329 std=0.04355770160544246
ys:r2     mean=0.4471146604954189 std=0.6176346225008681
ys:adj-r2 mean=1.673881360738521 std=0.7675069125319549
--------------------
el:rmse   mean=0.015440473333001137 std=0.00352043891325593
el:nrmse  mean=0.09415998931308496 std=0.049576997554684976
el:r2     mean=0.9710957693920312 std=0.010231711287106508
el:adj-r2 mean=1.0346772413591925 std=0.013456551243949335


2020-06-07 12:47:36.010485
Learning rate: 0.0003, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=15.990716934204102 std=11.293549537658691
ys:nrmse  mean=0.05864999163854336 std=0.03916609983416902
ys:r2     mean=0.5541403387572597 std=0.5129341208080117
ys:adj-r2 mean=1.545776273328553 std=0.6366697329194602
--------------------
el:rmse   mean=0.015407422557473183 std=0.0035945444833487272
el:nrmse  mean=0.09404123487679708 std=0.05015511429930664
el:r2     mean=0.9710078011144414 std=0.010954293769085247
el:adj-r2 mean=1.0347689465041008 std=0.01429156748659225


2020-06-07 13:16:15.439847
Learning rate: 0.0005, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=18.080341339111328 std=16.552806854248047
ys:nrmse  mean=0.06578348953880016 std=0.05768319630356671
ys:r2     mean=0.3407456003243001 std=0.9141610886374002
ys:adj-r2 mean=1.8101551662354822 std=1.1317706819439717
--------------------
el:rmse   mean=0.015113758854568005 std=0.0037913257256150246
el:nrmse  mean=0.09271627954419165 std=0.050774988427234005
el:r2     mean=0.9723477916942194 std=0.010433005483416892
el:adj-r2 mean=1.0331112027271558 std=0.013555740045035503


2020-06-07 13:44:55.185724
Learning rate: 0.0005, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=14.520210266113281 std=13.774415969848633
ys:nrmse  mean=0.05244305373265009 std=0.048076855471477886
ys:r2     mean=0.5581105032940221 std=0.6079209416804479
ys:adj-r2 mean=1.5418905275779318 std=0.7531331052752327
--------------------
el:rmse   mean=0.015417501330375671 std=0.0035866270773112774
el:nrmse  mean=0.09394430038494185 std=0.04918114230435011
el:r2     mean=0.9715041261565073 std=0.009515386937840788
el:adj-r2 mean=1.0341930326037252 std=0.012628668220253415


2020-06-07 14:15:54.471750
Learning rate: 0.0005, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=18.01775550842285 std=17.68474006652832
ys:nrmse  mean=0.06581265898173717 std=0.06172923527435942
ys:r2     mean=0.3644398644159031 std=1.0031129937472727
ys:adj-r2 mean=1.7806368411400553 std=1.2415052079967537
--------------------
el:rmse   mean=0.016963059082627296 std=0.005186402704566717
el:nrmse  mean=0.10719632131573358 std=0.0663715851720309
el:r2     mean=0.9652482673915536 std=0.014381385843129863
el:adj-r2 mean=1.0411531196127035 std=0.01670181606202479


2020-06-07 14:41:39.012312
Learning rate: 0.001, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=17.8170166015625 std=19.187929153442383
ys:nrmse  mean=0.06424435414819743 std=0.06711402622012794
ys:r2     mean=0.24908563249066712 std=1.1144175071146085
ys:adj-r2 mean=1.9247829252214863 std=1.378350882316132
--------------------
el:rmse   mean=0.014839084818959236 std=0.0036449884064495564
el:nrmse  mean=0.09068886541556449 std=0.048774491390193415
el:r2     mean=0.9735086872613573 std=0.009549187039905309
el:adj-r2 mean=1.0317204872391852 std=0.012486413748198802


2020-06-07 15:09:49.584163
Learning rate: 0.001, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=15.800003051757812 std=15.07815170288086
ys:nrmse  mean=0.057046758621805374 std=0.05256522638710809
ys:r2     mean=0.4783058723970421 std=0.7280936523855259
ys:adj-r2 mean=1.6398180332848535 std=0.9018251130694067
--------------------
el:rmse   mean=0.014968114905059338 std=0.0038357616867870092
el:nrmse  mean=0.09180395471664385 std=0.050048124361152226
el:r2     mean=0.9733070593895347 std=0.009533029105438327
el:adj-r2 mean=1.0319736099080614 std=0.012485628514792195


2020-06-07 15:42:03.278676
Learning rate: 0.001, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=17.36203956604004 std=19.138980865478516
ys:nrmse  mean=0.06267468068612067 std=0.06697597106880342
ys:r2     mean=0.3042923491758572 std=1.097253066189557
ys:adj-r2 mean=1.8565079212484654 std=1.3570469295849
--------------------
el:rmse   mean=0.015395930036902428 std=0.0033715986646711826
el:nrmse  mean=0.0934255985885202 std=0.048241278972998465
el:r2     mean=0.9710803658517445 std=0.010457047913490277
el:adj-r2 mean=1.034718085133688 std=0.013761265251504302


2020-06-07 16:07:44.957796
Learning rate: 0.003, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=22.371967315673828 std=26.4793701171875
ys:nrmse  mean=0.08108445280570127 std=0.09289169303032126
ys:r2     mean=-0.20857797750205354 std=2.0228897761066365
ys:adj-r2 mean=2.490814389497012 std=2.500079165094632
--------------------
el:rmse   mean=0.015317125245928764 std=0.002953883958980441
el:nrmse  mean=0.08433204719017544 std=0.023948050674152736
el:r2     mean=0.9614072863690298 std=0.038243245113179516
el:adj-r2 mean=1.0466853166738466 std=0.04767604542519986


2020-06-07 16:37:04.376098
Learning rate: 0.003, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=21.61962127685547 std=23.444332122802734
ys:nrmse  mean=0.07944621479232475 std=0.08222405292020316
ys:r2     mean=0.03028635413971408 std=1.6609299780795495
ys:adj-r2 mean=2.1955259273406047 std=2.0530426563540516
--------------------
el:rmse   mean=0.012628905475139618 std=0.0027361444663256407
el:nrmse  mean=0.0707824121033684 std=0.026643561642648726
el:r2     mean=0.9783725371193561 std=0.01155754539432822
el:adj-r2 mean=1.0257065663600233 std=0.014430031351191712


2020-06-07 17:09:38.473624
Learning rate: 0.003, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=23.891162872314453 std=27.523590087890625
ys:nrmse  mean=0.08729905095766337 std=0.09635593882465482
ys:r2     mean=-0.274740421364066 std=2.2383875629838466
ys:adj-r2 mean=2.5714991835962144 std=2.766785466708796
--------------------
el:rmse   mean=0.011475549079477787 std=0.0020246580243110657
el:nrmse  mean=0.06645070484713508 std=0.02928673986912595
el:r2     mean=0.9813369176480362 std=0.013039381569442818
el:adj-r2 mean=1.022238202096038 std=0.016263036890385003


2020-06-07 17:37:37.422176
Learning rate: 0.005, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=25.214786529541016 std=30.911571502685547
ys:nrmse  mean=0.09157826827321322 std=0.10833196588917639
ys:r2     mean=-0.545213141125067 std=2.7331228173052833
ys:adj-r2 mean=2.9059564213443516 std=3.3777504190808485
--------------------
el:rmse   mean=0.01655649021267891 std=0.0012868521735072136
el:nrmse  mean=0.09535925516041428 std=0.035496271925043156
el:r2     mean=0.9601393217592833 std=0.030373524960170203
el:adj-r2 mean=1.0480546408873193 std=0.03814846371641824


2020-06-07 18:08:08.693846
Learning rate: 0.005, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=23.059595108032227 std=29.771488189697266
ys:nrmse  mean=0.08359835564895395 std=0.10439513390257128
ys:r2     mean=-0.3684984235239533 std=2.473161485076376
ys:adj-r2 mean=2.6885187928915806 std=3.056145753465624
--------------------
el:rmse   mean=0.013584869913756847 std=0.0019898503087460995
el:nrmse  mean=0.07950024761626404 std=0.03274363577083507
el:r2     mean=0.9770050882682322 std=0.008664817349735449
el:adj-r2 mean=1.027288123646579 std=0.010839650830657953


2020-06-07 18:42:31.263852
Learning rate: 0.005, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=26.30181312561035 std=36.102535247802734
ys:nrmse  mean=0.09438317023700665 std=0.1269338629607514
ys:r2     mean=-0.9815617024232226 std=3.5023918780239054
ys:adj-r2 mean=3.4453904264541464 std=4.327820953554136
--------------------
el:rmse   mean=0.013112845830619335 std=0.0028072181157767773
el:nrmse  mean=0.07544700738471925 std=0.02940110239213374
el:r2     mean=0.9786363299361694 std=0.008420105326334212
el:adj-r2 mean=1.0251849195487053 std=0.00992350017327599


2020-06-07 19:10:13.886163
Learning rate: 0.01, Weight decay: 0.0005, LR adjust start: 20000
Overall Results
ys:rmse   mean=25.475698471069336 std=32.16856002807617
ys:nrmse  mean=0.09219183498935737 std=0.11283889908876792
ys:r2     mean=-0.6574845689064882 std=2.9073847410033613
ys:adj-r2 mean=3.0451750778827873 std=3.592748622481186
--------------------
el:rmse   mean=0.05574352666735649 std=0.038375046104192734
el:nrmse  mean=0.3122974259896254 std=0.2182733800794535
el:r2     mean=0.5429639772773112 std=0.48562366310891925
el:adj-r2 mean=1.5181037801138788 std=0.5342851198319921


2020-06-07 19:40:34.231077
Learning rate: 0.01, Weight decay: 0.0005, LR adjust start: 30000
Overall Results
ys:rmse   mean=23.05653953552246 std=27.179019927978516
ys:nrmse  mean=0.08385297832155886 std=0.0952464576522485
ys:r2     mean=-0.24429863207153685 std=2.1471329058414472
ys:adj-r2 mean=2.5332835376603358 std=2.6544060806701557
--------------------
el:rmse   mean=0.10904127359390259 std=0.10019156336784363
el:nrmse  mean=0.689132033971999 std=0.8692862717626018
el:r2     mean=-1.7585000513943598 std=3.156010682265181
el:adj-r2 mean=4.2068503762965 std=3.6413045501192887


2020-06-07 20:14:39.082799
Learning rate: 0.01, Weight decay: 0.0005, LR adjust start: 40000
Overall Results
ys:rmse   mean=22.592512130737305 std=29.11507225036621
ys:nrmse  mean=0.08132396045786223 std=0.10228311434791129
ys:r2     mean=-0.3541073521223934 std=2.346609276496677
ys:adj-r2 mean=2.6698483001329523 std=2.9003400600277547
--------------------
el:rmse   mean=0.06124123930931091 std=0.04743138700723648
el:nrmse  mean=0.3494143631721137 std=0.3498826833091928
el:r2     mean=0.017043430626703725 std=1.228062350863441
el:adj-r2 mean=2.2106645574791104 std=1.5195636260660863


2020-06-07 20:40:20.296592
Learning rate: 0.0001, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=16.7684268951416 std=10.478292465209961
ys:nrmse  mean=0.06141586421418971 std=0.03607569628815057
ys:r2     mean=0.5246396988487184 std=0.4837022636074384
ys:adj-r2 mean=1.579194645126774 std=0.6016967736344114
--------------------
el:rmse   mean=0.01603582128882408 std=0.004414105322211981
el:nrmse  mean=0.0969470568582269 std=0.05362707965766301
el:r2     mean=0.967785688055893 std=0.015388044693758948
el:adj-r2 mean=1.038795427665701 std=0.019810292729366134


2020-06-07 21:09:17.262237
Learning rate: 0.0001, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=17.161718368530273 std=11.24382209777832
ys:nrmse  mean=0.0629388630026233 std=0.03883666195594792
ys:r2     mean=0.5232225907539428 std=0.512579043662636
ys:adj-r2 mean=1.5799636345237509 std=0.6372355985861715
--------------------
el:rmse   mean=0.016064682975411415 std=0.004412918351590633
el:nrmse  mean=0.09705541986652957 std=0.05368119622909498
el:r2     mean=0.9674896813270004 std=0.015810102155659166
el:adj-r2 mean=1.0391564543579936 std=0.020327049229524757


2020-06-07 21:40:30.794276
Learning rate: 0.0001, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=17.13711929321289 std=7.574300765991211
ys:nrmse  mean=0.06321107988722521 std=0.02627188746856966
ys:r2     mean=0.4708889441593974 std=0.523045740517318
ys:adj-r2 mean=1.6454802774913309 std=0.651552471300296
--------------------
el:rmse   mean=0.01594419963657856 std=0.004494155757129192
el:nrmse  mean=0.09640288960671875 std=0.053839977570124216
el:r2     mean=0.9680622288275391 std=0.01562810927550902
el:adj-r2 mean=1.0384746294596556 std=0.020084686888482344


2020-06-07 22:05:50.996867
Learning rate: 0.0003, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=15.469856262207031 std=10.463566780090332
ys:nrmse  mean=0.05655276208277811 std=0.03603015685458538
ys:r2     mean=0.6099310526991315 std=0.42369722913920027
ys:adj-r2 mean=1.4735385120290347 std=0.5260921890884498
--------------------
el:rmse   mean=0.01569453813135624 std=0.0045783729292452335
el:nrmse  mean=0.09518543291294052 std=0.05402349168914184
el:r2     mean=0.9691835283873624 std=0.015227954658679104
el:adj-r2 mean=1.0371013717430082 std=0.019546628532752346


2020-06-07 22:33:48.608371
Learning rate: 0.0003, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=18.695968627929688 std=14.72618579864502
ys:nrmse  mean=0.06814229400474643 std=0.05101251783039774
ys:r2     mean=0.39658757970202296 std=0.7624937551533318
ys:adj-r2 mean=1.7347620467989073 std=0.9458985373939451
--------------------
el:rmse   mean=0.016185874119400978 std=0.004326238762587309
el:nrmse  mean=0.09721613840144558 std=0.0528202253937045
el:r2     mean=0.9666190656548072 std=0.01660832340802308
el:adj-r2 mean=1.0402389418744236 std=0.021321306483203736


2020-06-07 23:05:04.651198
Learning rate: 0.0003, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=18.23766326904297 std=14.06978702545166
ys:nrmse  mean=0.06632535771984448 std=0.048672253347813596
ys:r2     mean=0.4037401770377899 std=0.7131082178570265
ys:adj-r2 mean=1.7272650309533355 std=0.8848527168127693
--------------------
el:rmse   mean=0.015899838879704475 std=0.004430361557751894
el:nrmse  mean=0.0960580595745557 std=0.053482198203137654
el:r2     mean=0.9679988200149919 std=0.01594537588017955
el:adj-r2 mean=1.038554148496098 std=0.020467375827099604


2020-06-07 23:34:03.431456
Learning rate: 0.0005, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=16.623857498168945 std=12.180124282836914
ys:nrmse  mean=0.06079477278420612 std=0.042171808527896995
ys:r2     mean=0.5247926142042175 std=0.5633861581124896
ys:adj-r2 mean=1.580347647989432 std=0.6992448956505979
--------------------
el:rmse   mean=0.01643749512732029 std=0.0041197314858436584
el:nrmse  mean=0.09845331816526412 std=0.052096260964410036
el:r2     mean=0.965451586182051 std=0.016925924232162475
el:adj-r2 mean=1.0416858253891133 std=0.021773055507178115


2020-06-08 00:05:29.524852
Learning rate: 0.0005, Weight decay: 0.001, LR adjust start: 30000
Overall Results
ys:rmse   mean=17.577463150024414 std=15.61685848236084
ys:nrmse  mean=0.06421651435302116 std=0.05439862249124029
ys:r2     mean=0.4190444950366687 std=0.8269829756006535
ys:adj-r2 mean=1.7130212956793869 std=1.0241288326535023
--------------------
el:rmse   mean=0.015880363062024117 std=0.004488463047891855
el:nrmse  mean=0.09621820536473731 std=0.054027023353764955
el:r2     mean=0.968256779693528 std=0.01566325326201265
el:adj-r2 mean=1.0382208891964713 std=0.020113126933074748


2020-06-08 00:35:57.581827
Learning rate: 0.0005, Weight decay: 0.001, LR adjust start: 40000
Overall Results
ys:rmse   mean=18.396982192993164 std=19.281661987304688
ys:nrmse  mean=0.06694252751679315 std=0.06733578541616718
ys:r2     mean=0.3068020206719241 std=1.1509866617187083
ys:adj-r2 mean=1.8514860031388565 std=1.4241554840151962
--------------------
el:rmse   mean=0.015976376831531525 std=0.004514243919402361
el:nrmse  mean=0.09673911873228674 std=0.05425302794831689
el:r2     mean=0.9677667999412769 std=0.016029408484835382
el:adj-r2 mean=1.0387942398162826 std=0.020562242098564398


2020-06-08 01:01:37.288452
Learning rate: 0.001, Weight decay: 0.001, LR adjust start: 20000
Overall Results
ys:rmse   mean=15.287927627563477 std=14.474353790283203
ys:nrmse  mean=0.05552933369375649 std=0.050512375682684574
ys:r2     mean=0.5206074862928384 std=0.6819721312274732
ys:adj-r2 mean=1.5892397431565133 std=0.844129229206192
--------------------
el:rmse   mean=0.015608062036335468 std=0.0036396789364516735
el:nrmse  mean=0.0926657935577532 std=0.04653159332444637
el:r2     mean=0.9691671320362097 std=0.01387308948081787
el:adj-r2 mean=1.037171823574882 std=0.017938292625715526


